ladung_zielortId,ladungId,zielort
7417,225595,15
7418,225611,62
7419,225637,27
7420,225710,3
7421,225860,148
7422,226044,27
7423,226045,112
7424,226056,4
7425,99496,11
7426,226107,112
7427,226128,1137
7428,226165,112
7429,226167,3
7430,226168,112
7431,226177,27
7432,226220,112
7433,226228,44
7434,226255,27
7435,100306,3
7436,226367,62
7437,226460,112
7438,226527,27
7439,226562,112
7440,226563,112
7441,101840,3
7442,226620,3
7443,226694,27
7444,226695,27
7445,226697,27
7446,226709,27
7447,226721,112
7448,226734,112
7449,226769,112
7450,226785,27
7451,226795,3
7452,226814,27
7453,226831,112
7454,226832,112
7455,226833,112
7456,226834,112
7457,226841,25
7458,226846,27
7459,226878,210
7460,226897,33
7461,226903,3
7462,226958,112
7463,227042,27
7464,227065,27
7465,227066,27
7466,227071,3
7467,227081,112
7468,227112,3
7469,227153,112
7470,227155,27
7471,227236,3
7472,227243,11
8926,264226,112
7474,227254,119
7475,227288,27
7476,227289,27
7477,227293,109
7478,227375,3
7479,227376,3
7480,227405,27
7481,227411,27
7482,227418,112
7483,227458,4
7484,227471,3
7485,227475,4
7486,227555,11
7487,227556,112
7488,227563,112
7489,227564,112
7490,227569,112
7491,227575,3
7492,227584,112
7493,227607,11
7494,227628,112
7495,227711,119
9113,228735,194
7497,227720,248
7498,227771,112
7499,227782,3
7500,227783,3
7501,227784,3
7502,227785,3
7503,227786,3
7504,227787,3
7505,227790,3
7506,227788,3
7507,227789,3
7508,227791,3
7509,227792,3
7510,227793,3
7511,227794,3
7512,227795,3
7513,227796,3
7514,227797,3
7515,227798,3
7516,227799,3
7517,227800,3
7518,227801,3
7519,227802,3
7520,227803,3
7521,227804,3
7522,227805,3
7523,227806,3
7524,227807,3
7525,227808,3
7526,227809,3
7527,227810,3
7528,227811,3
7529,227813,3
7530,227812,3
7531,227814,3
7532,227815,3
7533,227816,3
7534,227817,3
7535,227818,3
7536,227819,3
7537,227820,3
7538,227821,3
7539,227822,3
7540,227823,3
7541,227824,3
7542,227825,3
7543,227826,3
7544,227839,112
7545,227849,112
7546,227870,3
7547,227872,3
7548,227874,3
7549,227875,3
7550,227876,3
7551,227877,3
7552,227878,3
7553,227880,3
7554,227881,3
7555,227882,3
7556,227883,112
7557,227884,3
7558,227885,3
7559,227887,3
7560,227890,3
7561,227891,3
7562,227892,3
7563,227893,3
7564,227894,3
7565,227895,3
7566,227896,3
7567,227897,3
7568,227898,3
7569,227899,3
7570,227900,3
7571,227901,3
7572,227902,3
7573,227903,3
7574,227904,3
7575,227905,3
7576,227906,3
7577,227907,3
7578,227908,3
7579,227909,3
7580,227910,3
7581,227911,3
7582,227912,3
7583,227913,3
7584,227914,3
7585,227915,3
7586,227916,3
7587,227917,3
7588,227918,3
7589,227919,3
7590,227920,3
7591,227921,3
7592,227922,3
7593,227923,3
7594,227924,3
7595,227925,3
7596,227926,3
7597,227927,3
7598,227928,3
7599,227929,3
7600,227930,3
7601,227932,3
7602,227933,3
7603,227934,3
7604,227935,3
7605,227936,3
7606,227937,3
7607,227938,3
7608,227939,3
7609,227931,3
7610,227996,27
7611,228017,324
7612,228018,324
7613,228035,178
7614,228036,15
8999,231231,27
7616,228071,112
7617,228105,3
7618,228113,193
7619,228142,27
7620,228147,27
7621,228175,3
7622,228180,4
7623,228182,27
7624,228195,27
7625,228210,11
9063,264483,27
7627,228234,27
7628,228235,12
7629,228239,27
7630,228444,27
7631,228471,27
7632,228493,27
7633,228498,1155
7634,228500,11
7635,228517,3
7636,228640,3
7637,228706,3
7638,228707,27
7639,228709,216
7640,228708,10
7641,228754,3
7642,228756,3
7643,228855,27
9117,233527,27
9119,241174,589
7646,228867,112
7647,228873,33
7648,228908,112
7649,228915,112
7650,229022,27
7651,229070,11
7652,229073,11
7653,229074,15
9114,229792,3
7655,229098,10
7656,229099,10
7657,229133,112
7658,229148,112
7659,229191,112
7660,229228,27
7661,229238,112
7662,229239,112
7663,229240,112
7664,229282,112
7665,229285,148
7666,229298,112
7667,229318,27
7668,229321,112
7669,229325,27
7670,229327,3
7671,229332,3
7674,229403,3
7675,229434,27
7676,229531,27
7677,229595,27
7678,229598,112
7679,229604,3
7680,229605,112
7681,229607,3
7682,229609,3
7683,229619,3
7684,229742,27
7685,229773,3
7686,229788,27
7687,229795,148
7688,229812,3
7689,229826,27
7690,216207,44
7691,229886,27
7692,229900,27
7693,229930,112
7694,229940,112
7695,229942,3
7696,229975,3
7697,230035,27
7698,230103,3
7699,230148,27
7700,230190,112
7701,230194,27
7702,230196,10
7703,230197,10
7704,230198,10
7705,230199,234
7706,230221,27
7707,230222,3
7708,230241,27
7709,230243,10
7710,230306,27
7711,230348,27
7712,230349,27
7713,230360,27
7714,230361,3
7715,230382,27
7716,230383,27
7717,230401,112
7718,230433,27
7719,230554,3
9116,264554,12
9115,230626,3
7722,230603,27
7723,230608,3
7724,230631,3
7725,230647,3
7726,230698,154
7727,230771,112
7728,230781,27
7729,126592,4
7730,230928,3
7731,231109,3
7732,137703,885
7733,231232,27
7734,231233,27
7735,231234,27
7736,231391,27
7737,231392,12
7738,231393,27
7739,231399,89
7740,231429,379
7741,231464,3
7742,231487,354
7743,231569,10
7744,231575,27
7745,231625,3
7746,231641,3
7747,231687,11
7748,231692,11
7749,231690,11
7750,231725,112
7751,231737,4
7752,231738,27
7753,231745,27
7754,231784,3
7755,231811,248
7756,231855,3
7757,231951,27
7758,231963,167
7759,231965,225
7760,140539,264
7761,141316,4
7762,232379,27
7763,232446,27
7764,232448,3
7765,141626,199
7766,232484,10
7767,232552,354
7768,232553,354
7769,232652,3
7770,232744,4
7771,232771,11
7774,232807,3
7775,232855,27
7776,232863,3
7777,232869,27
7778,232870,27
7779,232879,27
7780,232880,264
7781,232890,27
7782,232898,112
7783,232922,27
7784,232933,3
7785,232935,3
7786,232994,1160
7787,233016,33
7788,233027,27
7789,233068,27
7790,233192,27
7791,233194,27
7792,233197,145
7793,233270,3
7794,233357,193
7795,233361,3
7796,233389,27
7797,233406,148
7798,219384,27
7799,233457,3
7800,233458,3
7801,224250,4
7802,233513,3
7803,233518,493
7804,233530,27
7805,233533,3
7806,233534,27
7807,233541,27
7808,233657,10
7809,233658,196
7810,233748,27
7811,233750,27
7812,233756,27
7813,233766,89
7814,233765,89
7815,233773,62
9118,234529,33
7817,233784,27
7818,233857,100
7819,233858,100
7820,233880,12
7821,233881,112
7822,233896,27
7823,233975,3
7824,234038,27
7825,234132,27
7826,234134,3
7827,234193,3
7828,234211,193
7829,234215,3
7830,234246,3
7831,234277,27
7832,234425,27
7833,234522,3
7834,234528,29
7835,234551,27
7836,143910,10
7837,234567,27
7838,234569,170
7839,234577,3
7840,234588,3
7841,234835,148
7842,234838,112
7843,227712,119
7844,144664,27
7845,203452,148
7846,235007,148
7847,228710,4
7848,235051,3
7849,235053,3
7850,235054,3
7851,235073,27
7852,235079,27
9007,264440,27
9006,237433,27
7855,235191,10
7856,224164,1167
7857,235301,3
7858,235406,196
7859,235420,27
7860,235446,119
7861,235448,65
7862,235554,27
7863,235559,1137
7864,235565,112
7865,235571,3
7866,235589,3
7867,235719,44
7868,235776,3
7869,235778,3
7870,236040,27
7871,236048,27
7872,151881,11
7873,151947,27
7874,236137,779
7875,236198,27
7876,236205,112
7879,236358,15
9092,264512,112
7881,236361,3
7882,236379,27
7883,236446,27
7884,236562,148
7885,236597,3
7886,236598,112
7887,236600,27
7888,236601,3
7889,236609,112
7890,236660,112
7891,236702,112
7892,236842,3
7893,236847,112
7894,236850,112
7895,236853,112
7896,236857,112
7897,236864,27
7898,236951,112
9096,264515,112
7900,236966,112
7901,237180,3
7902,237181,112
7903,237182,112
7904,237189,222
7905,237299,3
7906,237328,25
7908,237535,256
7909,32368,3
7911,237621,112
7912,32494,3
7913,237629,112
7914,237633,112
7915,32551,1170
7916,33332,1170
7917,33664,1170
7918,33820,1170
7919,128360,1170
7920,237670,148
7921,237682,112
7922,237694,201
7923,237696,112
7924,237697,112
7925,237863,11
8925,194881,119
8924,194880,119
7928,237873,112
7929,237874,112
7930,32978,3
7931,237970,27
7932,33324,27
7933,33587,27
7934,238031,112
7935,238033,112
7936,238037,27
7938,34266,1137
7939,238094,11
7942,238166,10
7943,238169,112
7944,238170,112
7945,238172,89
7946,238195,27
7947,238251,27
7948,238252,27
7949,238253,27
7950,44878,112
7951,238365,27
7952,226901,32
7953,225367,4
7954,238408,112
7955,226949,27
7956,238440,27
7957,238442,25
7958,238531,27
7959,238533,112
7960,238608,112
7961,238615,112
7962,238618,112
7963,238627,4
7964,238662,27
7965,238694,27
7966,238730,354
7967,238778,3
7968,238780,3
7969,238836,179
7970,238839,3
7971,238846,324
7972,238855,27
7973,238873,27
7974,238874,27
7976,238953,160
7977,238982,193
7978,46401,27
7979,46513,12
7980,46514,12
7981,238996,27
7982,239001,27
7983,239011,222
7984,239057,10
7985,46676,145
7986,239070,27
7987,46759,133
7988,239326,3
7989,239367,3
7990,239373,32
7991,239627,27
7992,239881,27
7993,239902,27
7994,239925,3
7995,240097,27
7996,240110,10
7997,240139,10
7998,240192,3
7999,240247,656
8000,240392,27
8001,240406,27
8002,240447,27
8003,240460,27
8004,240483,27
8005,240553,25
8006,240580,27
8007,240757,27
8008,240762,11
8009,240784,3
8010,240787,112
8011,241051,173
8012,241051,103
8013,241071,112
8014,241079,3
8015,241092,148
8016,241097,27
8017,241116,27
8018,241175,27
8019,241192,65
8020,241204,25
8021,241211,10
8022,241337,1177
8023,241338,11
8024,241430,112
8025,241459,252
8026,241474,3
8027,241566,27
8028,241595,148
8029,241596,148
8030,241597,148
8031,241598,148
8032,47815,595
8033,47905,27
8034,47954,27
8035,241716,3
8036,241717,3
8039,241803,11
8040,241814,575
8041,241816,128
8042,241817,128
8043,241866,3
8044,241866,27
8045,49936,10
8046,50021,605
8047,50324,170
8048,242033,21
8049,242071,3
8050,242107,3
8051,242150,588
8052,242241,119
8053,242390,3
8054,51262,29
8055,51319,145
8056,242452,10
8057,242460,3
8058,242464,3
8059,242495,27
8060,242496,27
8061,242505,3
8062,51445,43
8063,242563,27
8064,242564,27
8065,242566,27
8066,242586,10
8067,242588,10
8068,242587,10
8069,242598,27
8070,242624,148
8071,242625,27
8072,242634,27
8073,242642,153
8074,242679,148
8075,242687,27
8076,242688,27
8077,242690,27
8078,242717,27
8079,242718,27
8080,242759,3
8081,242785,3
8082,242803,269
8083,242827,27
8084,242833,27
8085,242936,27
8086,242949,201
8088,242995,1
8089,243002,3
9487,208392,256
8091,208655,354
8092,243044,27
8093,243045,119
8094,243050,10
9143,212607,27
9135,264579,112
9134,264578,112
9133,264577,112
8100,243056,10
8101,243057,10
8102,243104,27
8103,243115,3
8104,243123,11
9062,264481,27
9132,264576,112
8107,243128,173
8108,243130,27
8109,243148,27
9131,264575,112
9130,264574,112
9129,264573,112
9127,249728,3
9124,247784,1278
9123,246575,27
9122,246533,3
9556,241201,1277
8118,243269,32
8119,243270,32
8120,243291,3
8121,243329,11
8122,243331,11
8922,194675,119
8124,243332,11
8125,243359,3
8126,243369,27
8127,243370,27
8128,243371,27
8129,243372,27
8130,243373,27
8131,243374,27
8132,243375,27
8133,243376,27
8134,243377,27
8135,243379,3
9112,227718,4
9111,226624,3
9110,226536,4
9109,225352,216
9106,264536,3
9105,264528,27
8142,243489,27
8143,243493,4
8144,243494,10
8145,243495,112
8146,243499,27
8147,243628,27
8148,243629,27
8149,243714,66
8150,243756,27
8151,243801,201
8152,243816,4
8153,243903,27
8154,243964,112
8155,244043,27
8158,244119,112
8159,244217,27
8160,244218,27
8161,244220,27
8162,244261,148
8163,244264,3
8164,244269,95
8165,55526,112
8166,244420,112
8167,244422,112
8168,244423,112
8169,244441,27
8170,56059,10
8171,244715,3
8172,244733,27
8173,244740,4
8174,244742,3
8175,244790,22
8177,244875,27
8178,244878,3
8179,244879,27
8180,244880,27
8181,244924,148
8182,244935,27
8183,244947,27
8184,244948,27
8185,244965,148
8186,244966,148
8187,244967,148
8188,245060,3
8189,245061,3
8190,58228,11
8191,245072,27
8192,245073,3
8193,245074,3
8194,245079,27
8195,245080,27
8196,245088,27
8197,245146,27
8198,245208,179
8201,245268,27
8202,58833,4
8203,245352,27
8204,245353,27
8205,245354,112
8211,38067,4
8212,38336,27
8213,245741,27
8214,245902,11
8921,264215,27
8216,245911,27
8217,245937,3
8218,245945,4
8219,246090,3
8220,246132,27
8221,246206,3
8222,246212,108
9369,247057,3
8226,41276,1137
9121,246323,767
8230,246353,27
8231,246354,3
8232,246355,100
8233,246356,1137
8234,246359,27
8235,43310,27
8236,43315,27
8239,246520,671
8240,246532,4
8241,246534,27
8242,246552,193
8243,246553,112
8244,246578,27
8245,246623,112
8246,246626,112
8247,246627,4
8248,246628,3
8249,246690,3
8250,246692,3
8251,44969,3
8252,247072,148
8253,247075,148
8254,247080,3
8255,247104,11
8256,247111,797
8259,247232,358
8260,51982,511
8261,247308,27
8262,247322,3
8263,247465,112
8266,247502,3
8267,247503,3
8268,247507,27
8269,247508,3
8270,57335,112
8271,111216,167
8272,247515,112
8273,247516,112
8274,247517,44
8275,247538,27
8276,247540,11
8277,247586,27
8278,247587,112
8279,247589,112
8280,247591,112
8281,247731,248
8282,247756,119
8284,247782,1186
8285,247783,119
8286,247790,5
8287,247793,112
8288,247797,112
8289,247798,179
8291,247879,3
8292,247881,112
8294,247888,112
8295,247892,148
8296,247953,119
8297,247985,4
8298,247989,170
8299,247995,119
8300,248006,248
8301,248007,248
8302,248013,11
8303,248135,27
8304,248180,27
8305,248197,148
8306,248200,148
8307,248225,22
8308,248257,248
8309,248259,10
8310,248281,27
8311,248358,27
8312,248373,148
8313,248376,82
8314,248403,27
8315,248404,27
9126,249209,112
9125,248916,3
8318,248473,148
8319,248478,3
8320,248552,248
8321,248593,3
8322,248599,248
8323,248628,27
8324,248629,27
8325,248684,179
8326,248709,3
8327,248714,128
8328,248718,27
8329,248775,27
8330,248777,248
8331,248781,119
8332,248783,10
8333,248791,3
8334,248825,4
8335,248827,3
8336,248830,27
8337,248912,112
8338,248967,3
8339,65147,677
8340,65686,27
8341,248982,112
8342,249075,196
8343,249094,27
8344,249100,15
8345,249128,3
8346,249159,17
8347,249210,3
8349,249333,148
8350,249396,112
9515,250353,3
8352,249467,27
8353,41518,3
8355,41997,27
8356,249763,27
9128,264572,112
8358,249970,27
8359,249984,10
8360,249986,10
8361,249985,10
8362,249988,179
8363,250092,148
8364,250109,3
8365,250138,12
8366,250185,27
8367,250234,112
8368,250240,112
8369,250259,3
8370,250265,10
8371,250282,15
8372,43403,27
8373,250315,27
8374,250352,3
8381,43983,148
8382,43982,148
8397,250625,354
8398,250635,148
8399,250636,44
8400,240250,324
8401,240251,324
8402,250813,27
8403,251030,3
8404,53986,44
8405,251114,112
8406,251117,112
8407,251120,4
8408,251128,112
8409,251135,112
8410,251199,3
8411,251285,27
8412,251304,27
8414,251333,27
8415,251334,27
8416,251343,148
8417,251504,27
8418,251561,27
8419,251562,112
8420,251570,27
8421,251577,112
8422,251579,112
8423,251581,112
8424,251586,3
8425,251605,11
8426,251609,112
8427,251613,199
8429,251645,27
8431,251730,112
8432,251736,112
8433,251768,3
8434,251769,112
8435,251790,112
8436,251794,112
8440,251879,15
8441,251920,27
8442,251932,3
8443,251935,3
8444,251955,27
8445,251959,112
8446,251981,65
8447,251993,27
8448,252000,112
8449,252018,3
8450,252049,100
9142,212600,27
9141,212597,27
9140,212591,27
8454,252198,27
8455,252200,4
8456,252327,11
8457,252367,3
8458,252413,3
8459,252416,354
8461,252487,27
8462,252517,3
8463,252558,27
8464,252559,148
8465,252635,11
8466,252883,128
8467,252958,488
8468,252959,488
8469,253040,27
8470,253220,354
8471,253269,4
8472,253273,27
8473,253278,3
8474,253279,3
8475,253283,3
8476,253346,10
8477,253347,10
8478,253348,10
8479,253353,3
8480,253359,3
8481,253360,27
8482,253464,128
8483,253490,27
8484,253494,27
8485,253598,3
8486,253602,3
8487,253618,27
8488,253791,148
8490,253838,27
8491,253839,3
8492,253851,27
8493,253852,11
8494,253855,27
8495,253919,92
8496,253920,92
8497,253927,21
9139,212571,148
9136,253937,3
9138,264600,148
9137,177244,27
8502,253957,27
8503,254080,201
8504,254081,3
8505,254091,27
8506,254148,3
8507,254166,27
8508,254167,27
8509,254169,27
8511,254175,89
8512,254230,27
8513,254232,27
8514,254252,3
8515,254281,112
8516,254310,196
8517,254309,4
8518,254410,27
8519,254450,3
8520,254621,3
8522,254642,3
8523,254645,27
8524,254659,3
8525,254688,27
8526,254854,11
8527,254970,27
8528,255253,10
8529,255280,11
8530,255354,10
8531,255381,27
8532,255413,112
8533,255434,11
8534,255435,11
8535,255601,29
8536,255723,3
8537,255739,3
8538,255784,27
8539,255787,3
8540,255817,27
8541,255947,3
8542,255959,27
8543,255970,234
8545,255972,310
8547,255974,62
8548,255978,180
8549,255979,27
8550,255982,29
8551,256042,797
8552,256048,3
8553,256068,11
8554,256069,11
8555,256075,119
8556,256076,119
8557,256077,119
8558,256096,3
8559,256107,27
8560,256128,11
8561,256130,112
8562,256131,112
8563,256214,32
8564,256217,15
8565,256297,112
8566,256336,354
8567,256496,493
8568,256541,27
8569,256548,27
8570,256549,27
8571,256550,27
8572,256551,27
8573,256552,27
8574,256553,27
8575,256554,27
8576,256556,29
8577,256562,68
8578,256563,27
8579,256564,27
8580,256565,637
8581,256566,4
8582,256567,4
8583,256568,4
8584,256569,4
8585,256587,33
8586,256585,33
8587,256586,33
8588,256593,27
8589,256638,3
8590,256638,733
8591,256649,3
8592,256673,3
8593,256677,3
8594,256683,29
8595,256703,27
8596,256729,27
8597,256730,27
8598,256731,27
8599,256732,27
8600,256733,27
8601,256734,27
8602,256735,27
8603,256736,27
8604,256868,27
8605,256874,199
8606,256880,3
8607,256899,27
8608,256900,27
8609,256957,17
8610,256962,2
8611,256963,2
8612,256968,74
8613,256972,29
8614,256981,27
8615,256980,27
8616,256999,27
8617,257056,112
8618,257060,11
8619,257084,3
8620,257111,27
8621,257128,27
8622,257129,3
8623,257245,148
8624,257269,27
8625,257335,3
8626,257391,11
8627,257458,27
8628,257465,3
8629,257526,10
8630,257529,27
8631,257531,32
8632,257537,112
8633,63900,27
9010,238362,65
8635,257674,27
8636,257693,292
8637,257696,21
8638,257709,27
8639,257751,112
8640,67297,27
8641,258110,3
8642,258111,3
8643,258127,21
9517,262742,81
8645,258237,322
8646,258242,144
8647,258306,27
8648,258317,3
8649,258320,27
8650,258375,27
8651,258515,27
8652,258536,27
8653,258537,112
8654,258540,112
8655,258681,112
8656,258704,10
8657,258784,3
8658,258800,112
8659,258995,3
8660,259005,112
8661,259011,3
8662,259012,112
8663,259061,3
8664,259168,27
8665,259230,3
8666,259283,354
8667,259289,27
8668,259290,27
8669,259292,27
8670,259330,27
8671,259466,25
8672,259560,10
8673,259565,10
8674,259688,3
8675,259782,4
8676,259872,22
8677,259881,10
8678,259928,3
8679,260086,27
8680,260097,74
8681,260136,10
8682,260137,3
8683,260288,27
8684,260371,3
8685,260372,27
8686,260383,3
8687,252194,1207
8688,260387,3
8689,260561,11
8690,260859,10
8691,260880,3
8692,261124,3
8693,110701,27
8694,110757,27
8695,261450,27
8696,261485,3
8697,261508,27
8698,261806,3
8699,261826,27
8700,261832,27
8701,261850,27
8702,261865,27
8703,261872,27
8704,261988,27
8705,261996,11
8706,262066,3
8707,262126,3
8708,262135,27
8709,262153,3
8710,262403,3
8711,123884,167
8713,262633,488
8714,262634,27
8715,262711,27
8716,262712,27
8717,262715,27
8722,140684,27
8723,140690,43
8726,262980,10
8727,263110,27
8728,125258,869
8729,80006,11
8730,125262,500
8731,263120,3
8732,263146,27
8733,263184,27
8734,263261,4
8735,98041,3
8736,263280,27
8737,98267,3
8738,98291,3
8739,263300,814
8740,100427,4
8741,263304,148
8742,263315,27
8743,263327,248
8744,263330,11
8745,101541,4
8746,263337,12
8747,263339,248
8748,263345,27
8749,102326,3
8750,263362,11
8751,263368,15
8752,263372,11
8753,263392,11
8754,263394,44
8755,263399,814
8756,263416,1216
8757,263446,27
8758,104589,10
8759,263450,4
8760,263451,196
8761,263452,173
8762,104635,4
8763,108536,27
8764,263474,644
8765,263480,27
8766,263503,27
8767,263516,15
8768,263527,27
8769,109555,3
8770,263542,1137
8771,110986,89
8773,115945,264
8774,115953,196
8775,115984,4
8776,116250,199
8777,263602,10
8779,263632,775
8780,263649,1137
8781,118804,74
8782,263666,10
8783,263667,3
8784,119454,89
8785,119458,22
8786,263693,27
8787,119559,3
8788,119790,12
8789,263738,4
8790,120439,10
8791,120538,89
8792,131016,145
8793,263783,1137
8794,263792,112
8795,263793,112
8796,263794,112
8797,120658,112
8798,120670,112
8799,263796,112
8800,263797,112
8801,120682,112
8802,263802,27
8803,263803,112
8804,120962,227
8805,120963,170
8806,121174,27
8807,121437,3
8808,121455,89
8809,121540,10
8810,263820,11
8811,121591,27
8812,263832,27
8813,122091,27
8814,122105,10
8815,122113,27
8816,122473,3
8817,122597,44
8818,263862,1137
8819,124057,27
8820,263884,27
8821,263885,27
8822,263886,27
8823,263887,27
8824,263888,27
8825,263889,27
8828,124360,27
8829,263903,27
8830,263904,27
8831,263905,27
8832,263906,27
8833,263907,27
8834,263908,27
8835,263909,27
8836,263910,27
8837,263921,27
8839,121171,27
8840,263945,3
8841,263946,3
8842,91079,3
8843,92913,3
8844,121167,27
8845,95104,493
8846,95362,193
8847,129524,193
8848,263965,148
8849,95760,3
8851,105329,27
8852,105830,27
8853,263990,148
8856,126776,3
8857,127349,4
8858,127450,230
8860,128099,1170
8867,264061,27
8868,37970,1140
8869,164279,148
8870,239520,148
8871,262005,148
8872,250304,452
8874,264097,27
8875,146887,3
8876,264099,27
8877,147690,112
8878,148886,25
8879,149325,4
8880,148742,27
8881,264110,27
8883,150157,4
8884,264111,11
8885,264112,27
8889,159299,4
8890,159304,964
8891,159546,11
8892,159685,32
8893,159702,119
8894,159724,10
8896,160428,11
8897,161024,4
8898,264127,179
8899,264138,27
8900,176426,133
8901,264142,27
8902,264146,3
8903,178064,27
8904,178088,4
8906,264154,27
8907,179934,10
8908,264158,27
8909,181187,112
8910,181210,27
8911,182375,248
8912,182387,119
8913,184744,27
8914,264167,27
8915,188219,3
8916,188233,1137
8917,188276,112
8918,188277,248
8919,188652,3
8920,193523,112
8927,195659,119
8928,195839,4
8929,195840,173
8930,264233,11
8931,198086,128
8932,198959,10
8933,198991,27
8934,199056,119
8935,264257,112
8936,199481,29
8937,200288,27
8938,200578,27
8940,202725,112
8941,203539,27
8942,203609,27
8943,203615,27
8944,204431,3
8945,204981,194
8946,205009,27
8947,205425,27
8948,205428,27
8949,205444,11
8952,264314,167
8953,206262,167
8954,206451,1261
8955,206472,119
8956,208248,27
8957,209036,27
8958,209063,3
8959,209282,27
8960,209433,27
8961,264337,27
8962,209448,27
8963,209650,959
8964,209750,27
8965,209812,145
8966,209942,27
8967,210053,27
8968,210058,27
8969,210063,3
8970,210104,27
8971,210128,27
8972,210194,27
8973,105990,89
8974,210222,4
8975,211237,27
8976,213370,3
8977,264369,3
8978,214093,119
8979,215140,27
8980,216593,11
8981,216598,4
8982,217995,3
8983,218002,3
8984,218941,27
8985,221010,27
8986,221011,27
8987,221750,3
8988,221763,3
8989,224094,27
8990,225154,27
8991,264412,112
8992,264413,112
8993,225478,27
8994,225689,1137
8995,226183,27
8996,227568,27
8997,227565,27
8998,227595,3
9000,232003,27
9001,232007,27
9002,234950,119
9003,234979,27
9004,264431,3
9005,235055,27
9008,264441,27
9009,264442,27
9011,238364,27
9012,264445,27
9013,264446,27
9014,238698,27
9015,238783,27
9016,239045,27
9017,239493,27
9018,239492,27
9019,239494,27
9020,239495,27
9021,242694,27
9022,243253,27
9023,264454,27
9024,243406,372
9025,243412,3
9026,243719,27
9027,243737,148
9028,243739,27
9029,243740,3
9030,264455,3
9031,182136,3
9032,186858,27
9033,187832,27
9034,187952,27
9035,264462,27
9036,190018,112
9037,190020,112
9038,264463,27
9040,190432,3
9041,190434,112
9042,264464,27
9043,190644,27
9044,264466,27
9045,190878,148
9046,264468,27
9047,264469,27
9048,264470,27
9049,194250,27
9050,264472,27
9051,264474,27
9052,195631,27
9053,230093,4
9054,196081,27
9055,196091,27
9056,196123,27
9057,197308,27
9058,264477,148
9059,197459,3
9065,264484,27
9066,200287,271
9067,264485,27
9068,264490,27
9069,264489,27
9070,201591,148
9071,201896,1002
9074,202400,1118
9075,264495,27
9076,264496,27
9077,264497,27
9078,264498,27
9080,264500,27
9081,264501,27
9082,264502,27
9083,215298,148
9084,264503,27
9085,264505,27
9086,264506,27
9087,264507,27
9088,264508,27
9089,219356,10
9090,222980,27
9091,227285,3
9093,236854,112
9094,264513,112
9095,264514,112
9097,237505,27
9098,237627,27
9099,264517,167
9100,238030,3
9101,238532,4
9102,264518,112
9103,264519,27
9104,242171,225
9144,212609,27
9145,264604,148
9146,213209,11
9147,213239,27
9148,213246,11
9149,213311,27
9150,213422,27
9151,213624,4
9152,213644,27
9153,213650,3
9154,213742,27
9155,214206,27
9156,214383,3
9157,214386,27
9158,214387,27
9159,264627,27
9160,214507,27
9161,214523,3
9162,214524,22
9163,215032,27
9164,215038,27
9165,216030,148
9166,216360,27
9167,216399,73
9168,216461,27
9169,216613,27
9170,216732,27
9171,216743,148
9172,216841,27
9173,216848,6
9174,216956,27
9175,217001,27
9176,217334,148
9177,217583,4
9178,264644,3
9179,217630,27
9180,217631,27
9181,217765,27
9182,217767,27
9183,217868,27
9184,217880,148
9185,217902,27
9186,217950,3
9187,218000,148
9188,218158,27
9189,264651,27
9190,264652,27
9191,264653,27
9192,264654,27
9193,264655,27
9194,264656,27
9195,218327,27
9196,218328,27
9197,218610,27
9198,218613,148
9199,218628,27
9200,218630,27
9201,218636,148
9202,218635,148
9203,218637,148
9204,218638,148
9205,218639,148
9206,218672,148
9207,264660,27
9208,218679,148
9209,218782,27
9210,218784,27
9211,219020,148
9212,219045,148
9213,219255,27
9214,219292,27
9215,219315,27
9216,219316,27
9217,219542,3
9218,219574,4
9219,219581,148
9220,219582,27
9221,219752,27
9222,219843,148
9223,219847,27
9224,219887,27
9225,219897,3
9226,219899,148
9227,219963,27
9228,220110,148
9229,220114,27
9230,220115,27
9231,220117,4
9233,220166,27
9234,220263,148
9235,220271,3
9236,220288,27
9237,220483,27
9238,220485,27
9239,220492,27
9240,220566,4
9241,220623,148
9242,220907,27
9243,220967,27
9244,220968,148
9245,221009,27
9246,221095,27
9247,221157,148
9248,221242,27
9249,221244,264
9250,221296,148
9251,221711,112
9252,221714,43
9253,221818,27
9254,264684,21
9255,221959,27
9256,221960,148
9257,221961,27
9258,221962,27
9259,221965,27
9260,221966,148
9261,222015,27
9262,222025,27
9263,222194,148
9264,222230,148
9265,222329,27
9266,264685,3
9267,222463,148
9268,222569,27
9269,222595,27
9270,222596,148
9271,222947,28
9272,222991,10
9273,223015,11
9274,223018,27
9275,223154,148
9276,223180,148
9277,223181,264
9278,223328,27
9279,223446,27
9280,223607,202
9281,223828,43
9282,223845,4
9284,223859,3
9285,223974,3
9286,224401,148
9287,264707,3
9288,224755,27
9289,226020,27
9290,226205,148
9291,226640,11
9292,226688,3
9293,226698,148
9294,227150,27
9295,227211,3
9296,227230,27
9297,229055,112
9298,229289,27
9299,229527,3
9300,229612,27
9301,229928,196
9302,229939,3
9303,230102,27
9304,230393,3
9305,230418,27
9306,230419,27
9307,230753,3
9308,230940,1166
9309,230951,27
9310,231305,3
9311,231408,27
9312,231412,10
9313,231827,27
9314,232047,3
9315,264742,3
9316,232239,148
9317,232594,27
9318,232598,43
9319,232647,112
9320,232758,27
9321,232757,27
9322,232952,27
9323,233367,27
9324,233442,148
9325,234124,27
9326,234157,27
