nachnameId,nachname,nachname_quelle,nachname_bemerkungen
12067,Saumweber,Saumbweber,
12068,Tasardi,Dahsardi,
12069,de Villard,de Villard,
13854,Mons,Monns,
12071,Mayrstetter,Mayrstetter,
12073,von Seeau zu Helfenberg,v. Seau zu Helfenberg,
12074,Vario,"Vaino, Vario, Vaioso",
14015,von Poli,v. Poli,
12076,Ältl,Ältl,
12078,von Zech,von Zech,
12080,Heischner,Heischner,
12082,Dienstmann,"Dienstman, Dietmann",
12083,von Pergen,v. Pergen,
12084,Zaccarelli,zaccarelli,
12085,Rehrl,Rehrl,
12086,Ferrari,Ferari,Ferraris?
12087,Ullner,Ullner,
12088,Brauinger,Brauinger,
12089,Mumer,Mumer,
12091,de Flinin,de Flinin,
12092,Hämberger,Hämberger,
12094,Kalschoffer,Kalschoffer,
12095,Mazzi,Mazzi,
12096,von Eyß,"v. Eisn, v. Eys",
12097,Deveni,Deueni,
12098,Andter,Andter,
12099,Kobl,Kobl,
12100,Duiora,Duiora,Lesung unsicher
12101,Langjahr,Lang Jahr,
12102,Pliebler,Pliebler,
12103,Lachowitz,Lacheviz,
12104,Trigent,Trigent,
12106,von Schall,von Schall,
12107,Spillmesberger,Spillmesperger,
12108,von Lebzelter,von Lebzelter,
12109,Lauterburg,lautherburg,
12110,Strixner,Strixner,
12111,Piebl,"Piebl, Püebl",
12112,Linzmayr,Linzmayr,
12113,Sanzogaco,"Sanzogaco
",
12114,Preumayr,"Preumayr, Praymayr",
12115,Sachs,sax,
12116,Crizzo,Crizzo,
12119,von Berchtold,Perthold,
12120,Spozi,Spozi,
12121,Chioni,Chioni,
12122,Wecher,Wecher,
12123,Vollerini,Vollerini [oder Vallerini?],
12124,Denaus,Denaus,
12125,Schaudick,"Schaudickh, Schaudukh",Name normiert nach den Matriken von Heining.
12126,Sickinger,Sikhinger,
12127,Tosone,Tosone,
12130,Krameter,Krameter,
12131,Klächl,Khlächl,
12132,Marcks,Marckhs,
12133,Wehr,Wehr,
12134,Schälling,Schälling [oder Schölling?],
12135,Wackeseder,Wakheseder,
12136,Puchbeck,Puechpökh,
12137,Veroheten,Veroheten,
12138,Schöttlin,"Schettlin, Söttlin",
12141,Maußner,Maußner,
12142,Schantzer,"Schantzer, Schranzer",
12143,Zwickwolf,Zwikhwolf,
12144,Huck,Hukh,
13927,Heugle,Heugle,
12146,Widl,Widl,
12147,Falberer,Falberer,
12148,Pucherin,Pucherin,
12149,Bürgl,Bürgl,
12150,Wierdinger,Wierdinger,
12152,Oberberger,Oberberger,
12153,Wacknerin,Wakhnerin,
12154,Feldfischer,Veldtvischer,
12155,von Lobenstein,von Lobmstain,
12156,Collein,Collein,
12158,Pas,Pas,
12159,Bavet,Baueth,
12160,Puchbauer,Puechbaur,
12163,Gander,"Gander, Gandor",
12164,von Hittner,von Hittner,
12165,Hözendorf,Hözendorf,
12166,Tremget,Tremget,
12167,Pommer,Pomer,
12168,Reitle,Reithle,
12169,Langsteiner,Langstainer,
12170,Malzerin,Malzerin,
12171,Letner,Lethner,
12172,Kirchtaler,Kirchthaller,
12173,von Tenoval,von Tenoval,
12174,Schailler,Schailler,
12175,Wonneth,Wonneth,
12177,Bussert,Bussert,
12179,Diezler,Diezler,
12180,von Eylers,von Eylers,
14142,Lechmerer,Lechmerer,
12181,Alvaniz,Alvaniz,
12183,Paluzzi,Baluzi,
13535,Berlinger,Berlinger,
12184,von Altheim,von Althaimb,
12185,Unterberger,Unnderberger,
12186,Kienmoser,Kienmoser,
12187,von Volker,v: Volkher,
12188,Sterzinger,Sterzinger,
12189,von Garsky,von Garsky,
12190,von Doberschitz,"von Doberschiez, Doberschiz",
12193,Maruzi,Maruzi,
12194,Ochsmann,Oxmann,
12196,Mos,Mos,
12198,Eisenprobst,"Eißenbrobst, Eissenbegst",
12199,Liefneggerin,Lieffneggerin,
12202,Odlmann,Ödlman,
12203,Effenberger,Effenberger,
12204,Fleming,Fleming,
12206,Rauchberger,Rauchberger,
12207,Perwein,Perwein,
12208,Danielli,Danielli,
12210,von Zuri,von Zuri,
12211,Mauner,Mauner,
12214,Khedl,Khedl,
12215,Rauchenbacher,Rauchenpacher,
12216,von Gangloff,von Gangloff,
12217,Kenzler,Kenzler,
12218,Stiessberger,Stiessberger,
12219,Feillmayr,Feillmayr,
12220,Roth,Roth,
12221,Schaigerin,Schaigerin,
12222,Hoser,Hoser,
12223,Kuneck,Kunekh,
12224,von Hoheneck,von Hohhenekh,
12225,Stupper,Stupper,
12226,Gerlsbeck,Gerlspökh,
12227,Froschbeck,Froschbökh,
12228,Leidersdorfer,Leiderstorfer,
12229,Roidl,Roidl,
12230,Batatzi,Batatzizi,
12231,Sägler,Sägler,
12233,Halber,Halber,
12234,Faik,Faikh,
12235,Buard,"Guärd, Buard",
12238,Drösler,Drösler,
12240,Veitl,"Faütl, Faunkl",
12241,Steinheil,"Stainhaill, Stainhöll",
12243,Haffel,Haffel [oder Hoffel?],
12245,Thym,Thym,
12246,Seveller,Seveller [Seneller?],Lesung unsicher.
12247,Faisterin,Faisterin,
12248,Gaun,Gaun,
12249,Bierpichler,Pierbichler,
12250,Schuth,Schuth,
12251,Borosini,Borosini,
12252,von Dierling,von Dierling,
12253,Eckler,Ekhler,evtl. identisch mit Eckl
12254,Gordion,Gordion,
12256,Rottmayr,Rottmayr,
12259,Wohlzogen,Wohlzogn,
12260,Gerstenbrandtner,Gerstenbrandtner,
12261,Gabell,Gabell,
12262,Goderer,Goderer,
12263,Werner,"Werner, Wärner",
12264,Püß,Püss,
12265,Wefinger,Wefinger,
12266,Goß,"Goß, Gaßs",
12267,Mägis,Mägis,
12268,Lötsch,Lötsch,
12269,Pfanzeltin,Pfanzeltin,
12270,Zehnerin,Zehnerin,
12271,de Heinzenburg,de Heinzenburg,Haizenberg?
12272,von Vorburg,v. Vorburg,
12273,Prohanski,Prohanski,
12275,Braunauer,Braunauer,
12276,Döhl,Döhl,
12277,Strolz,Strolz,
14148,Bestele,Bestele,
12279,Andraz,"Andraz [Andeaz?], Antogrozo",
12280,von Vratislav,v. Vrätißlau,
12281,Spoichel,Spoichel,
12282,de Fenin,de Fenin,unsicher
12283,Mini,Mini,
12284,Molse,Molse,
12285,Dibert,Dibert,Verschreibung von Dibold?
12286,Daußig,Daußig,
12288,Oberkofler,Oberkhofler,
12289,Schmikitsch,"Schmikhitch, Schmieckitsch",
12291,von Sautersheim,"von Sautersheimb, v. Sauttersheimb",
12292,Weisse,Weüsse,Verschreibung von Weiss?
12293,Kner,Khner,
12294,Kleflegl,Kleflügl,
12295,Grieblinger,"Grieblinger, Griebler",
12296,Adron,Adron [Adran?],
12297,Bischanz,Bischanz,
12298,Wisser,Wisser,
12299,Petuel,Pettuel,
12300,Feslmayr,Feslmayr,
12301,Oberin,Oberin,
12302,Weißhorer,Weishorer,
12303,Prinzen (hannoverisch),hanoberisch prinzn,
12304,Eckenberger,"Ekhenberger, Eckhenberger",
12305,von Weißenbeck,von Weissenböck,
14449,Pussal,Pussal,
12307,Castetini,Castetini,
12308,Voglmayr,Voglmayr,
12309,Landsberger,"Landtsperger, Lanndtperger",
12311,Formbacherin,Fohrmbacherin,
12312,Plainin,Plainin,
12313,Zieglauer,Zieglauer,
12314,Rothenbuchner,Rothenbuchner,
12315,Schellenberger,"Schelmperger, Schöllnberger",
12316,von Arneg,v. Arneg,
12466,Deck,Dekh,
12318,Ruly,Ruly,"Lesung unsicher: ""Duly"", ""Quly"" [?]"
12319,de Craon,de Craon,
12320,Rauschenmillner,Rauschenmillner,
12321,Eisenmayr,Eisenmayr,
12322,Leibenhofer,,
12323,Wallenstein,Wallenstain,
12324,Streissl,Streissl,
12325,Francis,"Francis, Frankciscki",
12327,Caruppe,,
14182,Eccard,Eccard,
12934,Domayr,Domeijer,
12333,Kropf,,
12334,Zimberi,Zimberi,
12335,Bleschau,,
12336,Detter,,
12337,Gutlechner,,
12338,Krätauer,,
12339,Bissreiterin,Pißreitterin,
12340,Wagenhütter,Wagenhütter,Lesung unsicher.
12341,Fürstenberger,Fürstenberger,
12342,Eisenschmid,Eisenschmid,
12343,Hatz,Hatz,
12344,Hüttinger,"Hüttinger, Hiettinger, Hittinger",
12345,Kann,Kann,
12346,Schlaipfner,Schlaipfner,
12347,Edenleitner,Edenleithner,
12348,Gerstmann,"Gerstmann, Gerstner",
12349,Scheisshaupt,Scheisshaubt,
12350,Freingruber,Freingrueber,
12351,Korner,Corner,
13910,Semmelrockin,Semblrokhin,
12352,Lebersorg,lebersorg,
12353,Ehr,Ehr,
12354,Dreissenhäuser,Dreysenheusser,Siehe auch Dreiss und Dreissenau.
12355,Eggenschlager,Eggenschlager,
12356,Erschl,Erschl,
12357,von Aveman,von Aveman,
12358,Kott,Kott,
12359,von Weichersheim,von Weichershaimb,
12360,Köttenackerin,Köettenakherin,
12361,Gugl,Gugl,
12363,Broanko,Broanko,
12365,Schönangl,Schönangl,
12366,Komlet,"Komlet, Komet",
12367,Barterre,Barterre,
12368,Kleeblatt,"Kleplath, Klepladt, Clepladt",
12369,Prandegger,Prandegger,
12370,Hörmannin,Hörmanin,
12371,Kaltenmarkt,Kaltenmarkht,
12372,Eskeles,Eskeles,
12373,Schmidmayr,Schmidmayr,
12374,Plumschein,Plumschein,
12375,Vieleder,Vielleder,
14096,Block,Blokh,
12377,Majohorn,Majohorn,
12379,Daminger,Daminger,
12380,Radix,Radix,
12381,Qualek,Qualeck,
12382,Staller,Staller,
12383,Cebtin,Cebtin,
12384,Köberer,Köberer,
12385,Battei,Battei,
12386,Abentheurer,Abentheurer,
12387,Bebartick,"Bebartickh, Beberdich",
12388,Zobuz,Zobuz,
12389,Reißweg,Reißweeg,
12390,Manich,Manich,
12391,Deiter,Deither,
12392,Junherr,Junherr,
12393,Egiani,Egiani,
13354,Stitzer,Stizer,
12396,Leimbohrerin,Leimbohrerin,
12397,Sardone,Sardone,
12398,von Avellino,Avelino,
12399,von Canthieri,von Canthieri,
12401,Luter,Luter,
12403,Schnarzer,Schnarzer,
12404,Mädl,Medl,
12405,Bermorth,Bermorth,
12406,Ammeshofer,"Ameshoffer, Ambeshofer",
12407,Waldhofer,Walthofer,
12410,Gubian,Gubian,
12411,von Thisquen,v.Thisquen,
12412,Parschin,Parschin,
12414,Gionolli,Gionolli,
12415,de Dombes,de Dombes,
12416,Räddö,Räddö,
12417,Halmer,Halmer,
12418,Erlanger,Erlanger,
12419,Gär,Gäär,
12420,Kastenhofer,Kastenhofer,
12421,Saper,Saper,
12422,von Schuff,von Schueff,
12423,Rehrerin,Rehrerin,
12424,Baumbach,Baumpach,
12425,Allegro,Allegro,
12426,Ganud,Ganud,"Schreibweise von ""Kunath""?"
12427,Stidter,Stidter,Schreibweise von Stetter?
12428,Reismayr,Reissmayr,
12429,Prichlinger,Prichling,
12430,Feliger,Feliger,
12431,Albanesini,Albanessini,
12432,Glimker,Glimker,
12433,Philbois,"Bhilbois, Philbois, Phillebois",
12434,Engelbert,Englbert,
12435,Muschet,Muschet,
12436,Göttersdorfer,Götterstorffer,
12437,Elnstein,Elnstain,
12438,Fürnrohr,"Fiernrohr, Fiernrahr, Fiegenrohr, Viehrnrohr, Fiehrnrohr",
12439,Alkaner,Alkhaner,
12441,Hechmann,"Hechmann, Hechemonn",
12442,Rang,Rang,
12443,Rintler,Rintler,
12444,von Fabeiz,v. Fabeiz,
12445,Mielandter,Mielandter,
12447,Ziller,Ziller,
12448,Hoch,Hoch,
12450,von Freysing,von Freysing,
12451,Hausböck,Hauspökh,
12452,Billich,Biellich,
12453,Bido,Bido,
12454,Rädisch,Rädisch,
12456,Eiger,Eigger,Verschreibung von Egger?
12457,von Henig,von Henig,"Verschreibung von ""Hennig"", ""Horneck""? Siehe von Heniges."
12458,Hütter,Hütter,
12459,Zeltner,Zeltner,
12460,Rothkerschner,Rothkerschner,
12462,Würschy,Würschy,
12463,Henisch,"Henisch, Henichl",
12464,Baldauf,Baldauf,
12465,Dremler,Dremler,
12467,Stricker,Strücker,
12468,Fürnberg,Fiernberg,
12470,de Venato,de Venato,
12471,Hechenmader,Hechenmader,
12472,Amermiller,Amermüller,
12473,Savogard,Savogard,
12475,Waldbott,Waldbott,
12476,Oberpacher,Oberpacher,
12478,Forstlechner,Forstlechner,
12480,von Schlittern,von Schlittern,
12481,Dondin,Dondin,
12482,Friesin,Friesin,
12483,von Wurzer,von Wurzer,
12484,von Kislern,von Kislern,
12485,Priting,Priting,
14394,Wenkl,Wenkhl,"Evtl. ""Menkhl""."
12490,Rothschöber,Rothschöber,
12491,Poll,Poll,
12492,Tachler,Tachler,
12494,Rothenbarber,Rothenbarber,
12495,Wiltauer,Wiltauer,
12496,Willig,Willig,
12497,Bergensecher,Perkhensecher,
12498,Fenisch,Fenisch,
12500,Belcredi,Belcredi,
12501,Bositano,Bositano,
12502,Realpa,"Realpa, Realpi",
12503,Gebl,Gebl,
12504,von Hoensbroech,von Hoensbroech,
12505,Nuss,Nuss,
12506,Sartorin,Sartorin,
12507,Frings,Frings,
12508,Ballati,Ballati,
12509,von Witen,v Witen,
12510,Haimond,Haimond [Animond?],Lesung unsicher.
12511,Muidet,Muidet,Lesung unsicher.
12512,Merzis,Mehrziss,
12513,Fortisch,Fortisch,
14196,Agostini,Agostini,
12516,Leithmannslechner,Leithmannslechner,
12517,von Sayn,v: Sayn,
12518,Schwaibinger,Schwaibinger,
12519,Fachie,Fachie,
12520,Gewalth,Gewalth,
12521,Frost,Frost,
12522,Sohnreith,Sohnreith,
12523,Preismann,Preismann,
12524,Enterschmid,Enterschmit,
12525,Käsbauer,"Käspaur, Käßpaur, Kästpaur, Käßbaur, Käpaur, Kasborr",
12526,Rou,"Rou, Roup",
12527,Diemann,Diemann,
12528,Grünauer,Grünauer,
12529,Pfaffenbauer,Pfaffenpaur,
12530,Sternjakob,Sterniacobi,
12532,Helmdeich,Helmdeich,
12533,Stehle,Stehle,
12534,Scholn,Scholn,
12536,Margessin,Margessin,
12537,Plamer,Plamer [Vlamer?],
12538,Ränkerin,Ränckerin,
12539,Asek,Asekh,
12540,Herzer,Herzer,
12541,Wolfätsch,Wolfätsch,
12542,Rachl,Rachl,
12545,Specker,Speckher,
12546,Hibl,Hibl,
12547,von Graveniz,v: Graveniz,
12549,Redonda,Redonda,
12550,von Stainville,v. Steinfiller,
12551,de Kinielle,,
12553,Danner,Danner,
12554,Holzmayrin,Holzmayrin,
12555,Knupfer,Knupfer,
12556,Hauckwein,Hauckwein,
12557,Freusmuth,Freussmueth,
12558,Troizeck,Troizeck,
12560,Keitl,Keitl,
12561,Ostertag,Ostertag,
12562,Legnauer,"Legnauer, Lengauer",
12564,Frisch,Früsch,
12565,Zägerl,Zägerl,
12566,Reichl,Reichl,
12568,Salea,Saleea,
12569,Abandini,Abandini,
12570,Krüzl,Krüzl,
14413,Lecher,Lecher,
12571,Mittlhamer,Mitlhamer,
12572,Greiling,Greyling,
12574,de Cente,de Cente,
12575,Sewald,Sewalth,
12576,Milloret,Milloret,
12577,Bares,Bares,
12578,Neindinger,Neindinger,"Evtl. identisch mit ""Neundlinger""?"
12579,Verding,Verding,
12580,von Breitenbach,v: Braithenbach,
12581,de Reppenfelder,de Reppenfelder,
12582,Frühwirt,Früewierth,
12583,Madine,Madine,
12584,Königshorn,Königshorn,
12585,Gehandler,Gehndler,
14011,von Esser,v. Esser,
12588,von Trost,von Trost,
12590,de Andrada,de Andrada,
12592,Gleicher,Gleicher,
12593,De Giannini,"Giannini, de Griannini",
12594,Haussauer,Haussauer,
12595,Papichler,Papichler,
14464,Salvirt,Salvirt,Lesung unsicher.
12598,Aizlesberger,"Aizlesberger, Aindlesperger",
12599,Merzenbacher,Merzenbacher,
12600,Schwalbe,Schwalbe,
12601,Schrell,Schrell,
12602,Pänckl,"Bänkhl, Painckl",
12603,Schartter,Schartter,
12604,Wandelmayr,Wandelmayr,
12605,Puggerik,Puggerinck,
12606,Stemayr,Stemayr,
12607,Bateri,Bateri,
12608,Lustenberger,Lustenberger,
12609,Crespi,"Crespi, Crespin",
12610,Lafabariquez,Lafabariquez,
12611,Delling,delling,
12612,Schnatter,Schnatter,
12613,Heldner,Heldner,
12615,Dolhopff,"Dolhopff, [Dulhopff?]",Lesung unsicher.
12616,Weilinger,Weyling,
12617,Engi,Engi,Lesung unsicher.
12618,Hoflechnerin,Hoflechnerin,
12620,Wittekind,"Withekhindt, Wittekhindt",
12621,Angst,Angst,
12622,von Montrischier,von Montrischier,
12623,Stimmerl,Stimmerl,
12624,Sey,Sey,"Identisch mit ""Rey""? Kontrolle!"
12625,Munedrottin,Munedrottin,
12626,Kochmillner,Kochmüllner,
12628,Däz,Däz,
12629,Gepolt,Gepolt,
12630,Kropfmayr,Kropfmayr,
12631,Giudice,"Giudice, Giudie",
12632,Pumer,Pumer,
12633,Volckhart,Volckhart,event. ident mit Vollhart
12634,von Pery,von Pery,
12635,Nötterl,Nötterl,Lesung unsicher
12636,Weidtmühler,Weidtmihler,
12637,Formaisterin,Formaisterin,
12638,Glept,Glept,
12639,Lahinger,Lahinger,
12640,Serponte,"Serponde, Serponte",
12641,von Vargett,von Vargeth,
12643,Pebst,Bebst,
12644,Scheuchenfall,Scheuchenfall,
12645,de Villeus,de Villeus,
12646,Nadler,Nadler,
12647,Simson,Simson,
12649,von Lackner,v. Lakhnern,
12650,Alpori,Alpori,
12651,Schäder,Schädter,
12652,Hözel,"Hözel, Hötzl",
12653,Gawarth,Gawarth,
12654,von Predan,Paron v. Predan,
12655,Wodizgi,Wodizgi,
12657,Spözenstatter,Spözenstatter,
12658,Reschanter,Reschanter,
12660,Sachsel,Saxell,
12661,Dengl,Denkhl,
12662,Mettler,,
12663,Damaslau,Damaslau,
12664,von Dier,v. dier,
12665,Wohlfahrer,Wohlfahrer,
12667,Stridl,Stridl,
12668,Seemiller,Seemiller,
12670,Deber,Deber,
12672,Leithmayr,Leithmayr,
12673,Violet,Violet,
12674,Gersthofer,Gersthofer,
12675,Trembert,Trembert,
12676,Höbing,Höbing,
12677,Pietro,Bietro,
12678,Bensea,Bensea,
12679,Antoine,Antoine,
12680,Hayden,Hayden,
12681,Karosser,Carosser,
12683,Pfinger,Pfinger,
12684,Mäus,Mäuss,
12685,Artmann,Arttmann,
12686,Brocarti,Brocarti,
12687,Glockner,Glockner,
12688,Molidor,Molidor,
12689,Trunzingerin,trunzingerin,
12691,Mink,Minkh,
12692,Pirschel,Pirschel,
12693,Borst,Borst,
12694,Amersberger,"Amersperger, Ammesberger",
12695,Weilbeck,Weylbökh,
12696,Trojan,Throian,
12697,Engersperger,Engersperger,
12698,Koppmayr,koppmayr,
12699,Mallinger,Mällinger,
12700,Exner,Exner,
12701,Auch,"Auch, Audy",
12702,Zwickernagl,Zwikhernagl,
12703,Eckerlen,Eckerlen,
12705,Erlach,Erlach,
12707,Babillet,Babillet,Verschreibung von Gabillet?
12708,von Schenk ,v. Schenkh,
12710,Schwizhaupt,Schwizhaubt,
12711,Dürmand,Dürmand,
12712,de Vos,de Vos,
12713,Bodeno,Bodeno,
12714,von Parat,"v. Parath, de Parath",
12716,Nöber,Nöber,
12717,de Cessas,de Cessas,
12718,di Tosquez,di Tosquez,
12719,Schmidelsauer,Schmidlsauer,"Siehe das Geografikum ""Schmidelsau""."
12721,Hömseder,höbmseeder,
12722,Döhr,Döhr,
12723,Nadernhirn,Nadernhiern,
12725,Plordian,Blordian,
12726,Meckenhauser,Mekhenhauser,
12727,von Nickl,v. nikhl,
12728,von Lochmayr,v. lorchenmayr,
12729,von Ghelen,"v. Gehlen, v. Gehen",
12730,Duschl,Duschl,
12731,Penlechner,Penlechner,
12732,Stallberger,Stallberger,
12733,Mauracher,Mauracher,
14185,Loidl,Loidl,Evtl. identisch mit Liedl.
12735,de Franceschi,de Franceschi,
12736,Steiger,Steiger,
12737,Lampacherin,Lampacherin,
12738,Peiner,Peiner,
12739,Franega,Franega,
12740,Pürpaur,Pürpaur,
12741,de Julien,de Julian,
12742,Eisenthal,Eissenthall,
12743,Cievi,Cievi,
12744,Buchrucker,buechrukher,
12745,di Maria,de Maria,
12746,Ruchtaler,Ruechthaller,
12747,Krunstner,Krunstner,
12748,Umblauf,Umblauff,
12749,Kreudenhuber,Kreudenhueber,
12750,Ruscha,Ruscha,
12751,Deversi,Deverssi,
12752,von Rochowicz,v. Rokhowiez,
12753,Kapellerin,Kapellerin,
12754,Grundemannin,Grundemannin,
12755,Mürz,Mürz,
12756,von Glöckel,von Glökhel,
12757,Vitter,Vitter,
12758,Özerl,Özerl,
12760,Gensel,Genßell,
12761,von Zinsern,von Zinsern,
12762,Diernberg,Diernberg,
12763,von Weißendorf,,
12764,Indinger,,
12765,Herwig,Herwig,
12767,Golchin,Golchin,
12768,Hagendorn,Hagenthorn,
12769,von Huzler,von Huzler,
12770,Maimer,Maimer,
12771,Dranzinger,Dranzinger,
12772,Falbikl,Falbikl,"Wahrscheinlich eine Verballhornung von Fahlwickl (Laufener Schopperfamilie) bzw. Fallwickl (Halleiner Schopperfamilie).
Siehe auch ""Fahlbecker""."
12773,von Dresanus,v. Dresanus,
12774,Herbach,Herbach,
12776,Buscheni,"Buscheni, Bruscheni",
12777,von Ziegensar,von Ziegensar,
12779,Zobel,"Zebel, Zobel",
12780,Permay,Permay,
12781,Buzowick,Buzowickh,
12782,Osenberger,"Osenberger, [Oßenberger?]",
12783,Kränerin,Khränerin,
12784,Kunathin,Kunathin,
12785,von Schatt,von Schatt,
12786,Herrgott,Herrgott,
12787,Lassing,Lassing,
12789,Donnerberger,Donerberger,
12790,Grober,Grober,
12793,Dufeni,Dufeni,Lesung unsicher. Evtl. identisch mit de Fenin?
12794,Reyle,Reyle,
12796,Mecklhofer,Mekhlhofer,
12797,Schartenknöps,Scharttenkhnöps,
12798,Bainstadler,Bainstadler,
12799,Emickl,"Emickhl, [Enickhl?]",
12800,Friedlmayr,Fridlmayr,
12801,Specht,Specht,
12802,Sullmann,"Sullman, Tuttman",
12803,Köpl,Köppl,
12804,Winkelbaur,Winkelbaur,
12829,Nüschl,"Nüschl, Nischl",
12806,Achmayr,achmayr,
12807,Pürzer,Pürzer,
12808,Wetter,Wetter,
12809,Pranwiz,Pranwiz,
12810,Auckerl,Aükherl,
12811,Preßberger,Pressberger,
12812,Cicogna,Cicogna,
12813,de Lenigle,de Lenigle,
12814,Obermann,Oberman,
12815,Stubacker,Stubackher,
12817,Haby,Haby,
12818,von Schließing,von Schließing,
12819,Nussdorfer,Nussdorffer,
12820,von Neuern,von Neuern,
12821,von Neckar,v. Neckar,vom Neckar?
12822,Evoillard,Evoillard,
12823,Stüll,Stüll,
12824,von Rabach,Rabach,
12825,Lindenheim,Lindestheimb,
12826,Salzerin,Salzerin,
12827,Haidoppler,"Haidoppler, Haydobler, Haindopler",
12828,Chavanne Crendozo,Chavanne Crendozo,
12830,Wesigram,Wesigramb,Lesung unsicher.
12831,Biketini,Bikhetini,
12833,Spangenberger,Spangenberger,
12835,Duboldt,Duboldt,
12836,Endtner,Endtner,
12837,Duranin,Duranin,
14049,Rera,Rera,
12839,Maypichl,Maypichl,
12840,von Taffe,v. Taffe,
12841,Deibele,Deibele,
12842,Pfauth,Pfauth,
12844,Komann,Komann,
12845,Ecquier,Ecquier,
12846,Holland,Hollandt,
12847,Ramut,Ramuth,
12848,Rebagio,Rebagio,
12849,Seyberth,Seyberth,
12850,Lavenend,Lavenend,
12851,Speiser,Speisser,
12852,von Cavriani,v. Cavriani,
12853,von Goßlar,von Goßlar ,
12854,Stöberl,"Stöberl, Stüberl",
12856,Röderin,Räderin,
12857,Strächlin,Strächlin,Schreibung von Straling?
12858,Zentroni,Zentroni,
12859,Bezzani,Bezzani,Für Bazzani?
12860,von Kaar,von Kaar,"Lesung unsicher. Evtl. ""von Kaur""."
12861,Käsberger,Käsberger,
12862,Lautenbohrer,Lauthenbohrer,
12865,Aichele,Aichele,
12866,Kollweg,Kallwög,
12868,Higler,Higler,
12869,Mettlerin,Mettlerin,
12870,Thonnaur,Thonnaur,
12871,Norder,Nord,
12872,von Zeltner,v. Zeltner,
12873,Herliz,Herliz,
12875,Buthamer,Buthamber,
12877,Dumira,Dumira?,Lesung sehr unsicher!
12878,Gasstrager,Gasstrager,Lesung unsicher.
12879,Migleithner,Migleithner,
12880,Eisschiell,Eisschiell,Lesung unsicher.
12881,Pelzpach,Pelzpach,
12882,Neiher,Neiher,
12884,Mühlhauser,Mihlhauser,
12886,Jauß,Jauß,
12887,Weibl,Weibl,
12888,Frendl,Frendl,
12889,Behr,Behr,
12890,de Guttenny,de Guttenny,
12891,von Hechmann,von Hechman,
12892,W.,W.,
12893,Kornuz,Khornuz,
12894,Pollmayr,Pollmayr,Siehe auch Vollmayr!
12895,Eyberger,"Eyberger, Eyberg",
12896,Dolcer,Dolcer,
12900,Thurnperger,Thurnbperger,
12898,Krederei,"Khredery, Khredery",
12899,Gordeon,Gordeon ,Evtl. identisch mit Gordion
12901,Weyer,"Weyer, Weyher",
12902,Kuglinger,Kuglinger,
12903,Gug,Gug,
12904,Märckl,"Märckl, Märkhl",
12905,Eller,Eller,Evtl. identisch mit Neller!
12906,Legvrenrus,Legvrenri,
12907,Bierdimpfl,Bierdümpfl,
12908,Votter,Votter,
12909,de Buisson,de Buisson,
12910,von Hecken,von Hecken,
12911,Dimmerl,Dimmerl,
12912,Herzstetter,Herzstötter,
12913,Trükner,Trükhner,
12914,Fögerle,Fögerle,
12915,Arresser,"Arresser, Areser",
13086,Diezius,Diezius,
12917,Glimbler,Glimbler,
12918,Aizpacherin,Aizpacherin,Aizpacher evtl. identisch mit Aischpacher?
12919,Knab,Khnab,
12921,Klügler,Klügler,
12922,Fizinger,Fizinger,Lesung unsicher.
12923,Engelwerth,Englwerth,Evtl. Identisch mit Engelbert?
12924,Winklmannin,Winkhlmanin,
12925,Gräzer,Gräzer,
12926,Proer,Proer,
12927,Surender,Surend,
12928,Späz,Späz,
12929,Francano,Francano,
12930,Prelati,Prelaty,
13337,Kronacker,Cronakher,
12932,La Brannee,la Brannee ,
12933,Stemhauser,Stemhauser,
12935,Orban,Orbann ,
12937,Krunauer,Krunauer,
12938,Grymann,"Grymann, Grimann",
12939,Pestell,Pestell,
12941,Mannberger,Mannberg,
12942,Milorth,Milorth,
12943,Daflmayr,Daflmayr,
12944,Derum,Derum,
12945,von Kottmann,"v. Kothman, von Kottmann, Gottman, Gothmon",
12946,Roccoberti,Roccoberti,
12948,von Gratian,"von Gratian, v. Grazian",
14155,Wittekind,Wittekhind,
12950,de Vincoll,de Vincöll,
12951,Paveno,Paveno,
12952,Weist,Veist,
12953,Font,Font,
12954,von Caldei,v. Caldei,
12955,Schrantz,Schrantz,
12956,Öhmer,Öhmer,
12957,Degerlin,Degerlin,
12959,Denkgottin,Denkhgottin,
12960,von Rumpf,von Rumff,
12961,Vock,Vokh,
12962,Liechtenstern,Liechtenstern,
12963,Schwangler,Schwangler,
12964,de Roman,de roman,
12965,Seldel,seldel,
12966,Lödermann,Lödtermann,
12967,Fuegmillner,Fuekhmillner,
12968,Haydberger,Haydberger,
12969,Failbacherin,Filpacherin,"""Failbacher"" ist in der Datenbank, daher Name angepasst."
12970,Caden,Caden,Lesung sehr unsicher!
12971,Laita,"Laita, Leita",
12972,Lecex,"Lecexz, Lecex, [Leux?, Lenx?]",Lesung unsicher!
12973,Sonnenmayr,Sonnenmayr,
12974,Geyfel,Geyfel,
12975,Bodenburg,Bodenbug,
12976,von Huldeberg,v Huldeberg,
