fahrzeugId,personenId,herkunft,region,maut_fl,maut_s,maut_d,fahrtrichtungId
53197,26605,4,6,,,6,2
53198,26618,2,4,,,6,2
53199,10224,15,3,,,16,2
53200,9359,11,122,,1,2,2
53201,26469,5,6,,,6,2
53202,5196,10,38,,,6,2
53203,558,225,6,,,6,2
53204,26736,13,38,,,24,2
53205,27338,620,2,,3,6,2
53206,2396,26,6,,,16,1
53207,3381,95,6,,,16,1
53208,575,3,6,,,6,2
53209,17129,44,6,,,24,2
53210,3031,225,6,,,6,2
53211,10317,10,38,,,6,2
53212,4410,48,38,,3,6,2
53213,5016,17,6,,1,18,2
53214,806,9,5,,,16,2
53215,11514,221,6,,,6,2
53216,5967,35,6,,,16,1
53217,4674,11,122,,,16,2
53218,27345,997,1,,,16,2
53219,1284,26,6,,,16,2
53220,1941,66,6,,,16,2
53221,2482,223,2,,,18,2
53222,4097,175,6,,3,6,2
53223,190,11,122,,,16,2
53224,27346,426,1,,,16,2
53225,177,10,38,,1,2,1
53226,3381,95,6,,1,2,2
53227,88,3,6,,,6,2
53228,27347,3,6,,,16,2
53229,26605,4,6,,,16,1
53230,558,225,6,,,16,2
53231,558,225,6,,,16,1
53232,1338,28,6,,,16,2
53233,27349,3,6,,,6,2
53234,1284,26,6,,,16,1
53235,9064,11,122,,,6,2
53236,26496,9,5,,,16,2
53237,27346,426,1,,,16,2
53238,27352,21,34,,,6,2
53239,1338,28,6,,,16,1
53240,26855,27,1,,,16,2
53241,2396,26,6,,,16,2
53242,2996,16,41,,1,18,2
53243,3134,62,148,,,24,2
53244,26515,11,122,,,16,1
53245,27163,75,6,,,16,2
53246,558,225,6,,,6,2
53247,774,60,2,,1,18,2
53248,2965,13,38,,,16,2
53249,558,225,6,,,12,2
53250,177,10,38,,1,2,2
53251,640,225,6,,1,2,4
53252,6686,66,6,,,6,1
53253,26605,4,6,,1,2,2
53254,172,11,122,,,16,2
53255,9359,11,122,,,,2
53256,558,225,6,,,16,1
53257,26469,5,6,,,6,2
53258,177,10,38,,,6,2
53259,15334,9,5,,,16,2
53260,168,2,4,,,6,2
53261,2312,221,6,,,6,2
53262,27359,4,6,,,6,2
53263,2744,24,2,,4,24,2
53264,558,225,6,,1,2,2
53265,26469,5,6,,,6,2
53266,12625,15,3,,,16,2
53267,9359,11,122,,,,2
53268,26531,35,6,,,16,2
53269,4527,114,42,,3,6,2
53270,3352,60,2,,2,12,2
53271,26494,9,5,,3,22,2
53272,3311,75,6,,,16,1
53273,334,32,2,,,24,2
53274,5196,10,38,,,6,2
53275,4009,66,6,,,16,1
53276,27363,87,6,,,6,2
53277,559,28,6,,,12,2
53279,26472,9,5,,,16,2
53280,11078,191,2,,,24,2
53281,2729,13,38,,1,2,2
53282,1005,35,6,,,16,2
53283,190,11,122,,,6,2
53284,27364,30,34,,,6,2
53285,3601,13,38,,3,6,2
53286,22721,21,34,,,6,2
53287,26903,307,,,3,6,2
53288,826,66,6,,,12,2
53289,2478,30,34,,,6,2
53290,2049,9,5,,,16,2
53291,3748,11,122,,,16,2
53292,2385,11,122,,,16,2
53293,27118,24,2,,4,24,2
53294,1325,16,41,,3,6,2
53295,5196,10,38,,,16,1
53296,821,105,2,1,,,2
53297,1192,114,42,,6,12,2
53298,2745,33,6,,3,6,2
53299,27366,346,6,,,6,2
53300,26597,423,2,,,24,2
53301,1005,35,6,,,16,1
53302,344,44,6,,,6,2
53303,1284,26,6,,,16,1
53304,27367,8,5,,,16,2
53305,558,225,6,,,16,1
53306,640,225,6,,,16,1
53307,6148,415,6,,,24,2
53308,4009,66,6,,,16,2
53309,14552,51,2,,,16,2
53310,558,225,6,,,12,2
53311,27370,10,38,,,6,2
53312,5196,10,38,,,6,2
53313,171,5,6,,,18,2
53314,6478,436,2,,1,18,2
53315,2626,11,122,,,16,2
53316,26467,10,38,,,6,2
53317,1270,16,41,,1,18,2
53318,26736,13,38,,,16,2
53319,3628,60,2,,,24,2
53320,5615,134,34,,,6,2
53321,5766,216,6,,,16,2
53322,3601,13,38,,3,6,2
53323,88,3,6,,,16,1
53324,4380,225,6,,,6,2
53325,26469,5,6,,,6,2
53326,27224,3,6,,,6,2
53327,171,5,6,,,16,2
53328,982,24,2,,,,2
53329,1284,26,6,,,16,1
53330,4380,225,6,,,6,2
53331,27378,10,38,,,6,2
53332,26469,5,6,,,16,2
53333,5766,216,6,,,16,1
53334,26532,3,6,,1,18,2
53335,2088,2,4,,,6,2
53336,2995,13,38,,1,4,2
53337,3287,66,6,,,16,2
53338,291,4,6,,,6,2
53339,26515,11,122,,,6,2
53340,27383,15,3,,,16,2
53341,26767,13,38,,,16,2
53342,27081,3,6,,1,2,2
53343,26515,11,122,,,16,2
53344,27385,87,6,,,6,2
53345,27386,27,1,,1,18,2
53346,27233,35,6,,,16,1
53347,26469,5,6,,,16,1
53348,27387,10,38,,1,18,2
53349,88,3,6,,,,2
53350,26467,10,38,,,16,2
53351,2396,26,6,,,6,2
53352,1312,60,2,,1,18,2
53353,26646,9,5,,,16,2
53354,26467,10,38,,1,2,2
53355,2880,21,34,,,6,2
53356,1696,30,34,,,6,2
53357,27390,27,1,,,16,2
53358,15225,44,6,,,6,2
53359,27391,9,5,,,6,2
53360,26536,24,2,,3,6,2
53361,4061,221,6,,,6,2
53362,26883,32,2,,,24,2
53363,26946,11,122,,,16,2
53364,26515,11,122,,,6,2
53365,575,3,6,,,16,1
53366,6455,16,41,,3,6,2
53367,3592,62,148,,,24,2
53368,261,32,2,,,24,2
53369,2621,25,6,,,16,2
53370,558,225,6,,,6,2
53371,1284,26,6,,,18,2
53372,1338,28,6,,,16,2
53373,26467,10,38,,,16,2
53374,806,9,5,,,6,2
53375,2689,32,2,,,24,2
53376,1005,35,6,,,16,2
53377,6148,415,6,,,16,1
53378,1338,28,6,,,16,1
53379,3311,75,6,,,16,2
53380,27359,4,6,,,16,2
53381,280,3,6,,,16,1
53382,280,3,6,,,6,2
53383,577,9,5,,,16,2
53384,505,32,2,,,24,2
53385,1286,16,41,,1,18,2
53386,3601,13,38,,,16,1
53387,27031,17,6,,,16,2
53388,171,5,6,,,18,2
53389,558,225,6,,1,4,2
53390,726,24,2,,6,12,2
53391,26736,13,38,,,24,2
53392,27406,28,6,,,12,2
53393,171,5,6,,,12,2
53394,27132,11,122,,,16,2
53395,171,5,6,,,16,2
53396,5505,376,,,3,6,2
53397,1573,1157,42,,3,6,2
53398,2014,29,6,,1,4,2
53399,2478,30,34,,,6,2
53400,31408,15,3,,,16,2
53401,26605,4,6,,,16,2
53402,3039,9,5,,,16,2
53403,1772,11,122,,,16,2
53404,494,48,38,,,16,2
53405,606,29,6,,,16,2
53406,1576,62,148,,,24,2
53407,190,11,122,,,16,2
53408,27414,8,5,,,16,2
53409,9469,8,5,,,16,2
53410,558,225,6,,,16,2
53411,27081,3,6,,,16,2
53412,27415,42,34,,,16,2
53413,177,10,38,,,6,2
53414,26547,2,4,,,6,2
53415,26891,44,6,,1,2,1
53416,15093,65,6,,,18,2
53417,27418,196,6,,,16,2
53418,1338,28,6,,,16,2
53419,27346,426,1,,,16,1
53420,1005,35,6,,,18,2
53421,26767,13,38,,,16,2
53422,27420,998,,,1,18,2
53423,3808,19,39,,,16,2
53424,2030,196,6,,,18,2
53425,558,225,6,,,16,2
53426,606,29,6,,,16,1
53427,9359,11,122,,3,10,2
53428,2689,32,2,,,24,2
53429,26476,9,5,,,16,2
53430,26661,10,38,,,16,2
53431,171,5,6,,,6,2
53432,1150,21,34,,1,2,2
53433,27433,8,5,,,16,2
53434,7660,4,6,,,6,2
53435,88,3,6,,,16,2
53436,5981,4,6,,,6,2
53437,177,10,38,,,16,2
53438,2365,69,2,,,16,2
53439,26469,5,6,,,16,2
53440,1005,35,6,,,16,1
53441,6418,10,38,,1,18,2
53442,177,10,38,,,16,2
53443,3868,10,38,,,16,2
53444,1449,11,122,,,16,2
53445,27436,64,38,,,16,2
53446,1449,11,122,,6,20,2
53447,1268,92,2,,,16,2
53448,26604,1274,2,,,16,2
53449,26661,10,38,,,16,2
53450,2880,21,34,,,16,1
53451,1034,8,5,,,16,2
53452,2208,30,34,,,6,2
53453,558,225,6,,,6,2
53454,27439,69,2,,,6,2
53455,280,3,6,,,16,2
53456,177,10,38,,,16,2
53457,26661,10,38,,,16,2
53458,5196,10,38,,,16,2
53459,3935,5,6,,,16,2
53460,27443,42,34,,,16,2
53461,186,3,6,,1,2,1
53462,26673,11,122,,,16,2
53463,640,225,6,,,18,2
53464,26469,5,6,,,6,2
53465,26605,4,6,,,16,2
53466,2656,42,34,,,6,2
53467,27451,54,2,,,6,2
53468,26467,10,38,,,16,2
53469,558,225,6,,,16,2
53470,498,30,34,,,16,2
53471,1190,10,38,,,16,2
53472,2866,30,34,,,16,2
53473,186,3,6,,,16,2
53474,27034,157,2,,1,18,2
53475,3134,62,148,,,24,2
53476,3550,9,5,,,16,2
53477,3870,15,3,,,16,2
53478,26496,9,5,,,16,2
53479,1190,10,38,,,16,2
53480,3601,13,38,,,16,2
53481,171,5,6,,,6,2
53482,26469,5,6,,,16,2
53483,12102,30,34,,,6,2
53484,1284,26,6,,,16,2
53485,4410,48,38,,3,6,2
53486,1568,24,2,,3,6,2
53487,177,10,38,,,16,2
53488,27465,3,6,,,16,2
53489,3935,5,6,,,16,2
53490,5016,17,6,,,16,2
53491,1190,10,38,,,16,2
53492,797,9,5,,,16,2
53493,15225,44,6,,,16,2
53494,3891,9,5,,,6,2
53495,2419,10,38,,,16,2
53496,4762,10,38,,,16,2
53497,26891,44,6,,,16,2
53498,826,66,6,,,6,2
53499,1941,66,6,,,16,2
53500,558,225,6,,1,2,1
53501,3287,66,6,,,6,2
53502,1190,10,38,,,16,2
53503,26467,10,38,,,12,2
53504,171,5,6,,1,2,2
53505,15093,65,6,,,6,2
53506,776,13,38,,,16,2
53507,291,4,6,,,6,2
53508,558,225,6,,,6,2
53509,640,225,6,,,6,2
53510,171,5,6,,,16,1
53511,5334,92,2,,1,18,2
53512,171,5,6,,,6,2
53513,5826,13,38,,1,24,2
53514,2729,13,38,,,18,2
53515,20167,24,2,,4,24,2
53516,26618,2,4,,,6,2
53517,22110,26,6,,,6,2
53518,26469,5,6,,,6,2
53519,26472,9,5,,,16,2
53520,558,225,6,,,6,2
53521,26467,10,38,,,6,2
53523,172,11,122,,,16,2
53524,4380,225,6,,1,2,4
53525,3935,5,6,,,6,2
53526,27232,10,38,,,6,2
53527,27476,7,2,,,6,2
53528,27338,620,2,,4,24,2
53529,26605,4,6,,1,2,2
53530,1284,26,6,,,16,1
53531,4061,221,6,,,6,2
53532,1511,1157,42,,3,6,2
53533,26671,143,93,,3,6,2
53534,5761,51,2,,1,18,2
53535,27477,173,6,,,16,2
53536,27081,3,6,,,16,2
53537,1190,10,38,,1,2,2
53538,16304,8,5,,,16,2
53539,26946,11,122,,,16,2
53540,179,11,122,,1,2,2
53541,2804,10,38,,,6,2
53542,27479,87,6,,,16,2
53543,3935,5,6,,,6,2
53544,26736,13,38,,,16,2
53545,3287,66,6,,,16,2
53546,27480,32,2,,,24,2
53547,4097,175,6,,3,6,2
53548,6890,105,2,,3,6,2
53549,1696,30,34,,,6,2
53550,1411,11,122,,,16,2
53551,27488,17,6,,,6,2
53552,2718,9,5,,,16,2
53553,558,225,6,,,6,2
53554,2385,11,122,,,16,2
53555,27490,26,6,,,6,2
53556,1449,11,122,,,16,2
53557,177,10,38,,,16,2
53558,3601,13,38,,6,12,2
53559,27492,89,1,,,16,1
53560,27493,69,2,,,16,2
53561,26469,5,6,,,16,2
53562,8979,114,42,,4,24,2
53563,6286,83,6,,,6,2
53564,1190,10,38,,,16,1
53565,27495,11,122,,,6,2
53566,26605,4,6,,,16,2
53567,177,10,38,,,22,2
53568,27496,252,6,,,12,2
53569,3636,11,122,,4,24,2
53570,27497,133,6,,,6,2
53571,27498,10,38,,,6,2
53572,171,5,6,,,16,2
53573,26494,9,5,,,16,2
53574,2396,26,6,,,16,2
53575,577,9,5,,,16,2
53576,5192,25,6,,,24,2
53577,1190,10,38,,,6,2
53578,2109,5,6,,,6,2
53579,16416,12,35,,,16,1
53580,1338,28,6,,,18,2
53581,3601,13,38,,4,24,2
53582,26469,5,6,,,6,2
53583,27504,62,148,,1,18,2
53584,3935,5,6,,,6,2
53585,26467,10,38,,,16,1
53586,2768,60,2,,,24,2
53587,27519,5,6,,,6,2
53588,177,10,38,,,16,2
53589,27520,13,38,,,16,1
53590,280,3,6,,,16,1
53591,177,10,38,,,6,2
53592,558,225,6,,,22,2
53593,27521,30,34,,,16,2
53594,19986,196,6,,,16,1
53595,4052,5,6,,,6,2
53596,8183,127,2,,,16,2
53597,27522,90,81,,1,18,2
53598,2880,21,34,,,16,2
53599,1772,11,122,,,16,2
53600,26646,9,5,,,16,2
53601,2375,40,2,,,16,2
53602,2745,33,6,,3,6,2
53603,27523,30,34,,,16,2
53604,27524,5,6,,,16,2
53605,27525,5,6,,,16,1
53606,280,3,6,,,6,2
53607,2745,33,6,,,6,2
53608,15225,44,6,,,16,1
53609,168,2,4,,,16,2
53610,3584,13,38,,,16,2
53611,27527,24,2,,3,6,2
53612,9359,11,122,,,,2
53613,3287,66,6,,,16,1
53614,494,48,38,,1,2,2
53615,1349,30,34,,,16,2
53616,344,44,6,,,16,1
53617,26469,5,6,,,16,1
53618,3418,32,2,,,24,2
53619,27530,251,6,,,16,2
53620,3935,5,6,,,16,1
53621,2744,24,2,,4,24,2
53622,280,3,6,,,16,2
53623,26605,4,6,,,16,2
53624,3031,225,6,,,6,2
53625,26855,27,1,,1,2,1
53626,1338,28,6,,,16,1
53627,177,10,38,,,6,2
53628,5196,10,38,,,16,2
53629,640,225,6,,1,4,2
53630,1190,10,38,,,16,1
53631,3287,66,6,,,16,2
53632,3883,24,2,,3,6,2
53633,26469,5,6,,,6,2
53634,26901,95,6,,,16,1
53635,4140,15,3,,,16,2
53636,6887,191,2,,3,6,2
53637,27479,87,6,,1,2,4
53638,27132,11,122,,,16,2
53639,27538,3,6,,,16,2
53640,826,66,6,,,6,2
53641,5196,10,38,,,6,2
53642,26783,587,,,1,18,2
53643,2880,21,34,,,16,2
53644,26903,307,,,1,2,2
53645,26736,13,38,,,16,2
53646,27540,816,6,,,6,2
53647,1005,35,6,,,18,2
53648,494,48,38,,1,2,1
53649,88,3,6,,,16,1
53650,1449,11,122,,,6,2
53651,1190,10,38,,,16,2
53652,27541,191,2,,,24,2
53653,27542,16,41,,,24,2
53654,2290,155,6,,,18,2
53655,26605,4,6,,,16,2
53656,27543,29,6,,,6,2
53657,26767,13,38,,,16,2
53658,27544,21,34,,,16,2
53659,26494,9,5,,,16,2
53660,1768,66,6,,,16,2
53661,27545,87,6,,,6,2
53662,1449,11,122,,,16,2
53663,27546,276,2,,,16,2
53664,558,225,6,,,16,2
53665,26661,10,38,,,16,2
53666,6554,13,38,,,16,2
53667,2030,196,6,,,24,2
53668,5196,10,38,,,16,2
53669,27345,997,1,,,,2
53670,186,3,6,,1,18,1
53671,216,35,6,,,18,2
53672,949,62,148,,,24,2
53673,2014,29,6,,1,2,2
53674,26605,4,6,,,16,2
53675,8058,92,2,,,24,2
53676,6409,13,38,,,16,2
53677,27000,51,2,,3,6,2
53678,177,10,38,,,6,2
53679,27563,13,38,,,6,2
53680,7773,61,2,,3,6,2
53681,1190,10,38,,,16,1
53682,26736,13,38,,,16,1
53683,27564,999,,,3,6,2
53684,3352,60,2,,2,12,2
53685,27565,83,6,,,18,2
53686,1190,10,38,,1,2,1
53687,26945,983,1,,,16,1
53688,1696,30,34,,,6,2
53689,806,9,5,,,16,2
53690,5196,10,38,,,16,1
53691,171,5,6,,,6,2
53692,177,10,38,,,16,2
53693,1494,157,2,,4,24,2
53694,2088,2,4,,,16,2
53695,1768,66,6,,,16,1
53696,27582,5,6,,,16,2
53697,26855,27,1,,,16,2
53698,5059,89,1,,1,2,2
53699,177,10,38,,,28,1
53700,1133,127,2,,,16,2
53701,26855,27,1,,,16,2
53702,9359,11,122,,1,2,1
53703,640,225,6,,,24,2
53704,2689,32,2,,3,6,2
53705,27593,454,6,,,16,2
53706,190,11,122,,,16,1
53707,2396,26,6,,,16,2
53708,27597,487,2,,,16,2
53709,1668,44,6,,,16,2
53710,20360,51,2,,,16,2
53711,26661,10,38,,1,2,1
53712,26605,4,6,,,16,1
53713,16416,12,35,,,16,2
53714,27610,221,6,,,6,2
53715,3935,5,6,,,6,2
53716,4234,60,2,,,24,2
53717,171,5,6,,,6,2
53718,26856,11,122,,2,4,1
53719,1190,10,38,,,16,2
53720,26901,95,6,,1,2,2
53721,27391,9,5,,,16,2
53722,26641,30,34,,,,2
53723,259,13,38,,,16,1
53724,1190,10,38,,,16,2
53725,26935,159,43,,1,18,2
53726,27633,32,2,,3,6,2
53727,26915,982,2,,1,18,2
53728,7660,4,6,,,6,2
53729,27634,21,34,,,6,2
53730,26901,95,6,,,6,2
53731,27635,1001,,,4,24,2
53732,27635,1001,,,,,2
53733,22553,307,,,1,18,2
53734,193,11,122,,,16,2
53735,32718,60,2,,1,18,2
53736,2396,26,6,,,16,1
53737,1005,35,6,,1,2,2
53738,1284,26,6,,,16,2
53739,27638,501,6,,,16,2
53740,558,225,6,,,6,2
53741,26605,4,6,,,16,2
53742,2030,196,6,,,18,2
53743,4101,60,2,,1,18,2
53744,26914,60,2,,3,6,2
53745,2435,89,1,,,16,1
53746,1475,66,6,,,16,2
53747,27640,30,34,,,6,2
53748,558,225,6,,,16,2
53749,1005,35,6,,,16,2
53750,26472,9,5,,,16,2
53751,171,5,6,,1,2,2
53752,726,24,2,1,1,18,2
53753,2960,9,5,,,6,2
53754,10660,13,38,,,6,2
53755,27490,26,6,,,16,2
53756,606,29,6,,1,2,2
53757,27642,215,5,,,16,2
53758,177,10,38,,,16,2
53759,494,48,38,,,16,2
53760,1005,35,6,,,16,1
53761,27644,513,6,,,16,2
53762,2049,9,5,,,16,2
53763,1768,66,6,,,16,2
53764,2396,26,6,,,16,2
53765,27649,66,6,,,6,2
53766,177,10,38,,,16,2
53767,1284,26,6,,,16,1
53768,7063,5,6,,,22,2
53769,27650,977,2,,,18,2
53770,3951,1241,,,1,18,2
53771,4009,66,6,,1,2,1
53772,7287,66,6,,,16,1
53773,7993,10,38,,,16,2
53774,2435,89,1,,,16,2
53775,88,3,6,,,16,1
53776,26855,27,1,,,16,1
53777,26469,5,6,,,16,2
53778,1338,28,6,,,16,2
53779,5211,29,6,,,16,5
53780,27660,29,6,,,18,2
53781,26855,27,1,,,16,2
53782,1270,16,41,,1,18,2
53783,20167,24,2,,1,18,2
53784,558,225,6,,,16,2
53785,6144,22,2,,,16,2
53786,177,10,38,,,16,1
53787,1768,66,6,,,16,1
53788,27663,44,6,,,6,2
53789,7356,15,3,,,16,2
53790,27477,173,6,,,16,2
53791,7063,5,6,,,16,1
53792,26883,32,2,,3,6,2
53793,26673,11,122,,1,18,2
53794,11676,29,6,,,6,2
53795,2030,196,6,,1,18,2
53796,171,5,6,,,6,2
53797,5196,10,38,,,16,1
53798,27666,8,5,,,16,2
53799,1475,66,6,,1,2,1
53800,26531,35,6,,,18,2
53801,27667,307,,,1,18,2
53802,3261,97,2,,1,18,2
53803,552,92,2,,1,18,2
53804,1475,66,6,,,16,2
53805,38152,367,2,,,16,2
53806,1576,62,148,,,24,2
53807,27086,21,34,,,6,2
53808,2396,26,6,,,16,2
53809,494,48,38,,,16,2
53810,27670,276,2,,,16,2
53811,5760,29,6,,,18,2
53812,577,9,5,,,16,2
53813,3601,13,38,,1,8,2
53814,177,10,38,,,16,2
53815,26855,27,1,,1,2,1
53816,1005,35,6,,,16,2
53817,344,44,6,,1,2,1
53818,172,11,122,,,16,2
53819,26901,95,6,,,16,2
53820,640,225,6,,,16,2
53821,19986,196,6,,,16,1
53822,1514,13,38,,,6,2
53823,538,8,5,,,6,2
53824,1286,16,41,,1,18,2
53825,27680,92,2,,1,18,2
53826,2621,25,6,,,16,1
53827,26179,24,2,,1,18,2
53828,27681,513,6,,,16,2
53829,5334,92,2,,1,18,2
53830,171,5,6,,,6,2
53831,27682,9,5,,,16,2
53832,2396,26,6,,,16,1
53833,7276,28,6,,,16,2
53834,6686,66,6,,,16,2
53835,26736,13,38,,,16,2
53836,4139,66,6,,,16,2
53837,2591,5,6,,1,4,2
53838,1768,66,6,,,16,2
53839,26531,35,6,,,18,1
53840,26767,13,38,,,,2
53841,4217,44,6,,,16,2
53842,5196,10,38,,,6,2
53843,1005,35,6,,,16,1
53844,26476,9,5,,,16,2
53845,26621,82,2,,,16,2
53846,640,225,6,,,16,1
53847,558,225,6,,,16,1
53848,186,3,6,,,16,2
53849,3601,13,38,,4,24,2
53850,559,28,6,,,6,2
53851,1284,26,6,,,16,2
53852,27687,30,34,,,16,2
53853,27688,1002,2,,,18,2
53854,27689,1003,,,,6,2
53855,26747,292,2,,,16,2
53856,1475,66,6,,,16,1
53857,3366,19,39,,,16,2
53858,558,225,6,,,16,2
53859,26496,9,5,,,16,2
53860,177,10,38,,,16,1
53861,945,42,34,,,16,2
53862,26546,42,34,,,16,2
53863,6725,4,6,,,6,2
53864,26469,5,6,,,,2
53865,4457,66,6,,,16,1
53866,27691,87,6,,,6,2
53867,4153,216,6,,,16,2
53868,2591,5,6,,1,4,1
53869,177,10,38,,,16,2
53870,3935,5,6,,,16,2
53871,3935,5,6,,1,2,4
53872,9359,11,122,,1,2,2
53873,2014,29,6,,,16,2
53874,190,11,122,,1,2,2
53875,6571,24,2,,3,6,2
53876,26179,24,2,,3,6,2
53877,494,48,38,,,16,2
53878,1595,5,6,,1,4,1
53879,4097,175,6,,3,6,2
53880,334,32,2,,1,18,2
53881,27694,32,2,,1,18,2
53882,26736,13,38,,,16,1
53883,27695,5,6,,,16,1
53884,26618,2,4,,,6,2
53885,2419,10,38,,,16,2
53886,26534,191,2,,,24,2
53887,9359,11,122,,1,2,2
53888,186,3,6,,,16,2
53889,1284,26,6,,,16,1
53890,26515,11,122,,,16,2
53891,1768,66,6,,,16,1
53892,558,225,6,,,6,2
53893,26469,5,6,,,6,2
53894,1005,35,6,,,16,1
53895,1568,24,2,,5,18,2
53896,27081,3,6,,,16,2
53897,1312,60,2,,3,6,2
53898,5196,10,38,,,16,1
53899,177,10,38,,,6,2
53900,6144,22,2,,,16,2
53901,26945,983,1,,,28,2
53902,27699,61,2,,,,2
53903,2014,29,6,,,16,1
53904,806,9,5,,,16,2
53905,27700,41,2,,,16,2
53906,4153,216,6,,,16,1
53907,2396,26,6,,,6,2
53908,177,10,38,,,16,2
53909,774,60,2,,3,6,2
53910,3352,60,2,,3,6,2
53911,27110,85,6,,1,18,2
53912,26856,11,122,,2,4,2
53913,9359,11,122,,,16,2
53914,2729,13,38,,1,2,2
53915,190,11,122,,,16,2
53916,27476,7,2,,,6,2
53917,177,10,38,,,16,2
53918,2307,87,6,,1,4,2
53919,11514,221,6,,,6,2
53920,26467,10,38,,,16,2
53921,27702,8,5,,,16,2
53922,6144,22,2,,,16,2
53923,190,11,122,,,16,2
53924,1573,1157,42,,6,12,2
53925,1124,11,122,,,16,2
53926,2996,16,41,,1,18,2
53927,27324,24,2,,,24,2
53928,88,3,6,,1,2,2
53929,558,225,6,,1,16,2
53930,826,66,6,,,6,2
53931,494,48,38,,1,24,2
53932,3311,75,6,,,18,2
53933,27707,5,6,,,12,2
53934,27708,92,2,,3,6,2
53935,558,225,6,,,6,2
53936,26472,9,5,,,16,2
53937,19986,196,6,,,6,2
53938,27710,10,38,,,6,2
53939,26605,4,6,,,6,2
53940,27711,114,42,,3,6,2
53941,1449,11,122,,,16,2
53942,27712,114,42,,3,6,2
53943,6686,66,6,,,16,2
53944,2396,26,6,,,16,2
53945,640,225,6,,,16,1
53946,27713,225,6,,,16,1
53947,1338,28,6,,,16,2
53948,171,5,6,,,16,2
53949,344,44,6,,,16,2
53950,2653,24,2,,2,12,2
53951,4153,216,6,,,16,2
53952,5043,4,6,,,6,1
53953,27085,221,6,,,6,2
53954,3935,5,6,,,16,2
53955,558,225,6,,,6,2
53956,1511,1157,42,,3,6,2
53957,27715,29,6,,,6,2
53958,177,10,38,,,6,2
53959,27504,62,148,,,24,2
53960,11676,29,6,,,16,2
53961,27345,997,1,,,6,2
53962,6144,22,2,,1,2,1
53963,26745,24,2,,1,18,2
53964,1005,35,6,,,16,1
53965,27719,41,2,,4,24,2
53966,27720,32,2,,,24,2
53967,1768,66,6,,,16,2
53968,26795,487,2,,,6,2
53969,558,225,6,,,6,2
53970,26282,15,3,,,16,2
53971,640,225,6,,,16,1
53972,13820,10,38,,,6,2
53973,2940,243,38,,,,2
53974,1475,66,6,,,16,2
53975,171,5,6,,,18,1
53976,26855,27,1,,,16,2
53977,6686,66,6,,,16,1
53978,3365,3,6,,,16,2
53979,2591,5,6,,,22,2
53980,2396,26,6,,,16,1
53981,1338,28,6,,,16,1
53982,4009,66,6,,1,2,2
53983,3550,9,5,,,16,2
53984,27722,25,6,,,16,2
53985,26736,13,38,,,24,2
53986,6144,22,2,,,16,2
53987,6144,22,2,,,16,2
53988,937,94,6,,,16,2
53989,26467,10,38,,,16,2
53990,558,225,6,,,6,2
53991,27724,77,,,,16,2
53992,26855,27,1,,1,2,2
53993,168,2,4,,,6,2
53994,88,3,6,,1,2,1
53995,27727,4,6,,,16,2
53996,1005,35,6,,1,2,2
53997,16546,4,6,,,6,2
53998,1768,66,6,,,16,1
53999,640,225,6,,,16,1
54000,3935,5,6,,,16,1
54001,333,41,2,,,16,2
54002,26801,35,6,,,18,2
54003,558,225,6,,,6,2
54004,2745,33,6,,3,6,2
54005,2591,5,6,,,16,1
54006,177,10,38,,,16,2
54007,3601,13,38,,,16,1
54008,1595,5,6,,,16,2
54009,27691,87,6,,,6,2
54010,1595,5,6,,,16,1
54011,1284,26,6,,,16,1
54012,27729,30,34,,,16,2
54013,27731,11,122,,,16,2
54014,3935,5,6,,,16,2
54015,26604,1274,2,,,16,2
54016,286,8,5,,,16,2
54017,26855,27,1,,,16,2
54018,5397,98,2,,,24,2
54019,558,225,6,,,6,2
54020,27695,5,6,,1,2,1
54021,2394,25,6,,,6,2
54022,7666,13,38,,,22,2
54023,1072,13,38,,,16,2
54024,280,3,6,,,16,2
54025,2420,13,38,,,16,2
54026,27738,310,2,,,24,2
54027,1005,35,6,,,16,1
54028,27740,202,6,,,16,2
54029,3414,3,6,,,16,1
54030,1034,8,5,,,16,2
54031,1338,28,6,,,16,2
54032,26661,10,38,,,16,2
54033,26467,10,38,,,16,2
54034,558,225,6,,,16,2
54035,2482,223,2,,1,24,2
54036,26801,35,6,,,18,2
54037,6686,66,6,,,16,2
54038,2880,21,34,,,16,2
54039,2396,26,6,,,16,2
54040,26759,57,2,,,24,2
54041,27741,17,6,,1,2,1
54042,2014,29,6,,1,4,2
54043,606,29,6,,,16,2
54044,606,29,6,,,16,2
54045,27743,25,6,,,16,2
54046,20360,51,2,,,16,1
54047,2804,10,38,,,6,2
54048,982,24,2,,,,2
54049,27745,17,6,,1,18,2
54050,4153,216,6,,,16,2
54051,27746,221,6,,,6,2
54052,26884,11,122,,,16,2
54053,4101,60,2,,1,18,2
54054,27749,44,6,,,6,2
54055,2435,89,1,,1,2,2
54056,5761,51,2,,1,18,2
54057,2718,9,5,,,16,2
54058,2621,25,6,,,16,1
54059,5318,10,38,,,16,2
54060,26605,4,6,,,16,1
54061,27752,134,34,,,16,2
54062,6455,16,41,,1,18,2
54063,6144,22,2,,1,2,1
54064,1475,66,6,,,16,2
54065,6686,66,6,,,16,1
54066,1338,28,6,,,16,1
54067,326,4,6,,,6,2
54068,2014,29,6,,,16,1
54069,3744,82,2,,,16,2
54070,9655,66,6,,,6,2
54071,558,225,6,,,6,2
