person_verknuepftId,personenId1,personenId2
11841,32243,11805
5686,4589,20734
5694,3062,20734
5688,4589,3062
5689,4589,13973
5690,4589,12667
5691,4589,12611
5692,4589,3803
5693,4589,10766
5697,3062,12611
5698,3062,3803
5699,3062,10766
5700,3062,16969
11840,32235,6239
5702,9061,2594
5703,9061,3976
5704,2594,3976
5705,13966,7083
5707,13966,11892
5708,7083,11892
5709,3082,4215
5710,3082,10423
5711,4215,10423
5717,6936,18811
5718,20704,17212
5719,17585,21726
15771,39296,6208
16849,38152,13571
15768,2736,2411
15767,2736,10803
15766,2736,14107
5726,8789,344
5727,8789,15396
5728,15396,344
5729,5457,2449
5730,5457,344
5731,5457,8789
5732,5457,15396
5733,5457,22551
5734,2449,344
5735,2449,8789
5736,2449,15396
5737,2449,22551
5738,5783,5309
5739,17585,5309
5740,17585,15534
5741,17585,5783
5742,21726,5783
5743,21726,15534
5744,21726,5309
5745,21726,18694
5746,14749,16375
5747,14749,19713
5748,14749,17583
5749,14749,22123
5750,14749,62
5751,14749,13625
5752,14749,5027
5753,14749,19983
5754,14749,4459
5755,14749,15018
5756,755,1439
5757,3608,14865
5758,5360,1439
5759,5360,755
5760,5360,7775
5761,5360,3608
5762,5360,14865
5763,5360,21879
5764,5360,974
5765,5360,15602
5766,5360,80
5767,5360,21960
5768,5360,5758
5769,5360,4276
5770,5360,2296
5771,15057,254
5772,15057,19274
5773,15057,21741
5774,15057,21741
5775,15057,4588
5776,15057,3275
5777,15057,5157
5778,15057,16968
5779,15057,12849
5780,15057,12452
5781,15057,5280
5782,15057,4
5783,15057,17732
5784,15057,6165
5785,15057,628
5786,15057,7557
5787,254,19274
5788,254,21741
5789,254,4588
5790,254,3275
5791,254,5157
5792,254,16968
5793,254,12849
5794,254,12452
5795,254,5280
5796,254,16951
5797,3814,10514
5798,1769,3638
5799,9863,4674
5800,11648,193
5801,2150,10247
5802,54,15712
5803,54,2673
5804,54,4171
5805,54,4386
5806,54,1779
5807,54,302
5808,54,2635
5809,15712,4171
5810,15712,1779
5811,15712,302
5812,15712,2635
5813,2673,15712
5814,2673,4171
5815,2673,4386
5816,2673,1779
5817,2673,302
5818,2673,2635
5819,15712,4386
5820,1816,1542
5821,3333,5432
5822,21082,697
5823,3080,2023
5824,3080,7881
5825,3080,1433
5826,3080,16290
5827,3080,16257
5828,3080,13954
17129,20443,17563
17128,15545,26739
17127,4484,26739
17125,20602,20410
17124,20602,11936
17123,4975,6552
17121,6120,9839
5837,2856,13835
5838,2856,15378
5839,2856,7481
5840,2856,20799
5841,2969,6259
14562,16646,15532
5845,20856,21405
5846,20856,16432
5847,21405,16432
5848,16432,21106
5852,20403,14348
5853,20403,18438
5854,20403,715
5855,20403,912
5856,715,14348
5857,715,18438
5858,715,912
5859,715,3364
5861,12051,3820
5862,17621,3820
5863,17621,12051
5864,19331,4491
5865,19331,15275
5866,19331,599
5867,19331,1487
5868,19331,19480
5869,15631,17446
5870,3135,12039
5871,3135,999
5872,20174,5645
5873,4277,5293
5874,5293,4255
5876,5305,4385
5877,5305,12971
5878,5305,15367
5879,5305,4247
5880,1272,8694
5881,309,3282
5882,6293,7808
5883,6293,9543
5884,9543,7808
5885,136,7808
5886,136,6293
5887,136,9543
5888,20903,5132
5889,8819,1800
5890,8819,6567
5891,17023,1500
5892,17023,10354
5893,1676,14017
5894,1676,3410
5895,13751,1366
5896,6187,7553
5897,6187,7552
5898,3642,8911
5899,16290,14302
5900,16290,3080
5901,16290,16257
5902,16290,13954
5903,3331,5374
5904,3331,13631
5905,3331,68
5906,4337,1212
5907,4337,15840
5908,4337,17024
5909,4337,1222
5910,1678,1624
5911,1678,957
5912,1678,22622
5913,14895,3304
5914,14895,22599
5915,21841,12034
5916,21841,18662
5917,9951,3370
5918,9951,8014
5919,9951,17708
5920,9951,1945
5921,8014,3370
5922,8014,1945
5923,8014,17708
5924,3370,1945
5925,3370,17708
9017,27721,26843
5927,1720,14197
9016,27717,27504
5929,22323,2530
5930,22323,5561
5931,22323,783
5932,22323,2562
5934,15441,5130
5935,2650,15919
5936,2650,22
5937,15919,22
6823,7898,5633
5941,1832,22191
5942,1832,500
5943,1832,3366
5944,1832,14974
5945,4450,22191
5946,4450,500
5947,4450,3366
5948,4450,14974
5949,3715,4961
5950,3715,2291
5951,2291,4961
5952,1145,4961
5953,20032,4961
6796,20781,286
5955,953,18275
5956,3676,18275
5957,1577,12945
5958,1185,1577
5959,22457,1577
5960,22457,12945
5961,11463,1577
5962,11463,22457
5963,7605,17665
7783,9800,7784
7782,9800,21815
7781,9800,9482
7780,9800,10132
7779,9800,2737
7778,9800,15585
5972,10702,11942
5973,10614,5836
5974,3376,11942
5975,3376,10702
5976,3376,5836
5977,3376,10614
5978,13502,13499
5979,13502,4406
5980,13502,1285
5981,13502,12895
5982,12895,13499
5983,12895,4406
5984,1285,13499
5985,1285,4406
5986,4406,13499
5987,13298,12928
5988,13298,2403
5989,13298,2970
5990,12928,2403
5991,12928,2970
5992,2403,2970
5993,289,14526
5994,289,9372
5995,289,9366
5996,17409,15217
5997,17409,19359
5998,12369,18406
5999,18406,19352
6000,18406,20688
6001,18406,15217
6002,18406,19359
6003,18406,12369
6004,19255,18406
6005,19255,15217
6006,19255,19359
6007,19255,17409
6008,19255,12369
6009,22638,19255
6010,22638,15217
6011,22638,19359
6012,22638,17409
6013,22638,12369
6014,22638,19352
6015,22638,20688
6016,2454,584
6017,2454,19475
6018,21363,18406
6019,21363,19255
6020,21363,22638
6021,21363,15217
6022,21363,19359
6023,21363,17409
6024,21363,12369
6026,9421,16948
6027,9421,14843
6030,20916,306
6031,4241,13666
6032,9739,18588
6033,416,19360
6034,416,10353
6035,416,9739
6036,416,15831
6037,416,18588
6038,416,14406
6039,416,4490
6040,416,12588
6041,416,5785
6042,416,5842
6043,416,4550
6044,416,5876
6045,10353,19360
6046,10353,9739
6047,10353,15831
6048,10353,18588
6049,10353,14406
6050,10353,4490
6051,10353,5785
6052,10353,5842
6053,10353,4550
6054,10353,5876
6055,10353,12588
6056,1869,10949
6057,1869,2540
6058,10949,2540
6059,17226,18674
6060,7282,775
6061,7282,7274
6062,775,7274
6063,9944,3403
6064,9944,138
6065,9944,12776
6066,3403,138
6067,3403,12776
6068,4925,9016
9333,28224,21107
9331,28214,23246
6071,4925,147
6072,4398,9016
6073,4398,9016
6074,4398,1785
6075,4398,12546
6076,4398,10549
6077,4398,8561
6078,4398,17950
6079,4398,9396
6080,4398,11562
6081,13250,44
6082,18536,18070
6083,18536,14751
6084,22758,18536
6085,22758,18070
6086,22758,14751
6087,18381,14306
6088,21715,15305
6089,21715,15189
6090,21715,14306
6091,21715,18381
6092,21715,711
6093,21715,16569
6094,10761,8965
6095,9514,1978
6096,9514,8965
6097,9514,10761
6109,6295,4171
6110,6295,17658
6111,4171,17658
6112,4171,1894
17036,18558,14752
6118,13227,1731
6119,13227,4924
6120,11352,1731
6121,1644,10819
6122,21018,10385
6123,2294,1644
6124,2294,10819
6125,2294,14638
6126,16982,17269
6127,16982,9461
6128,230,1644
6129,230,10819
6130,230,14638
6131,230,2545
6132,230,3624
6133,230,10246
6134,230,1977
6136,2873,1294
6139,1777,20054
6140,1777,17834
6141,21884,17939
6142,16492,827
6143,16492,12876
6144,16492,2981
6145,16492,3344
6146,16492,1571
6147,16492,2425
6148,5689,2981
6149,5689,3344
6150,5689,1571
6151,5689,2425
6152,5689,827
6153,15345,827
6154,15345,2981
6155,15345,3344
6156,15345,1571
6157,15345,2425
6158,16611,1214
6159,16611,12113
6160,16611,21265
6161,16611,1128
6162,16611,4722
6163,16611,14091
6164,4001,9123
6168,18255,10927
6169,20632,7192
6170,5732,1143
6172,5732,5732
6173,5732,3864
6174,5732,2457
6175,5732,2276
6176,5732,17743
6177,5732,4404
6178,5732,6632
6182,10217,9774
6183,6774,11556
6184,19981,16636
6185,5812,4025
6186,5812,6781
6187,4025,6781
6188,14889,8819
6189,14889,1800
6190,14889,6567
6191,4668,6860
6192,4668,10192
6193,4668,2533
6194,4668,9794
6195,6860,10192
6196,6860,2533
6197,6860,9794
6198,10192,2533
6199,10192,9794
6200,19759,15893
6201,19759,13008
6202,1875,7679
6203,1875,13006
6204,7679,13006
6205,22759,1806
6206,22759,12760
6207,22761,17636
11923,32381,2375
6217,22789,1348
6218,22789,21030
6219,22791,1615
6220,22793,21734
6221,22794,1138
17149,15125,22889
17148,15125,22638
6224,22794,849
6225,22796,1590
6226,22799,2940
6227,22799,6721
6229,22799,18562
6231,22800,467
6232,22800,18471
6233,22801,15101
14445,38168,18948
6235,4148,21605
6236,4148,21814
6237,4148,5150
6238,4148,16411
6239,4148,22216
6240,21814,16411
6241,21814,22216
6242,21605,5150
6243,21605,22216
6244,21814,5150
6245,2919,4778
6247,17811,19612
6249,127,2557
6250,260,4049
6251,2623,328
6252,2623,4189
6253,4189,328
6254,6413,9512
6255,1860,369
6256,11003,8630
6257,11003,12154
6258,8630,12154
6259,10512,12153
6260,10512,11003
6261,10512,8630
6262,10512,12154
6263,12153,11003
6264,12153,8630
6265,12153,12154
6268,6950,1385
6269,6950,4989
6270,6950,11846
6271,4989,1385
6272,4989,11846
6273,4989,16935
6274,11846,1385
6275,11846,16935
6276,18624,494
6277,18624,8741
6278,18624,16556
6279,18624,17786
6280,4410,494
6281,4410,8741
6282,4410,17786
6283,494,8741
6284,11004,7886
6286,3467,11850
6287,660,9328
6288,660,15322
6289,660,2500
6290,2500,9328
6291,2500,15322
6292,9328,15322
6293,9328,14436
6294,15322,14436
8302,4833,15709
6297,12473,22364
6298,22805,18814
6299,22805,21500
6300,22806,777
6301,22806,2325
6302,22811,22636
6303,19129,19561
6304,19129,20785
14927,30497,35334
6306,22819,20451
6625,9202,21443
6623,9202,5854
6622,9202,6920
6621,23122,10698
6620,670,12308
6619,5771,10138
6315,22828,19305
6316,22831,22009
6317,20099,17866
6318,22833,16611
6319,22834,22310
6320,846,19661
6321,1104,850
10130,29545,4507
9330,28214,25485
6324,12477,859
6325,11820,9502
6326,4263,18404
6327,18404,2504
6328,10889,21655
6329,22838,12789
6330,22840,7483
6331,22841,4651
6332,22847,7401
6333,22849,16717
6334,22849,22109
6335,10036,6820
6336,6820,826
6337,10036,826
6338,7982,9214
6339,15128,17900
6340,22852,22640
6341,22853,2033
6342,22858,10217
6343,22859,1653
6344,22859,15794
6345,22864,547
6346,22864,11476
6347,22864,21110
6348,22865,15057
6349,22865,254
6350,22865,19274
6351,22865,21741
6352,22865,4588
6353,22865,3275
6354,22865,5157
6355,22865,16968
6356,22865,12849
6357,22865,12452
6358,22865,5280
6359,22867,15932
6360,22872,7606
16847,3700,142
6362,3201,16331
6363,20015,12775
6364,20015,6570
6366,22875,13369
6367,22875,5132
6369,22883,11316
6370,17560,16472
6372,22888,11480
6373,22888,1523
6374,22889,22638
6375,22892,18973
6376,20641,3071
6377,22895,6338
6378,22895,20808
6379,22895,1000
6380,22895,6919
6381,22897,6985
6382,22897,17208
6383,22897,18779
6384,22897,5739
16134,12492,34178
16109,19304,20291
6387,22908,17694
6388,22911,2436
6389,22911,2999
6390,168,9473
6391,168,4166
6392,4166,9473
6395,22916,15806
6396,22917,13977
6397,22917,3795
6398,22920,14062
6399,21818,16957
6400,22925,19603
6401,5621,1819
6402,22933,1943
6403,22934,18807
6404,22935,13696
6405,22935,474
6407,22935,11165
6408,22937,22824
17132,4496,4496
6411,12497,11901
6412,12497,14371
6413,9523,11901
6414,9523,12497
6415,12795,19087
16815,22952,14657
6420,9511,13402
6421,22959,12412
6422,22962,22961
6423,22967,1930
6424,22968,22307
6425,19422,19640
6428,20624,17942
6429,20624,19517
6430,22972,21532
6431,10069,9929
6432,22973,21780
6433,385,1753
6434,14115,15446
6435,11567,15446
6436,2327,8185
6437,2327,12486
6438,8185,12486
6439,17473,14183
6440,17473,5909
6441,17473,18798
6442,18798,14183
6443,18798,5909
11009,30774,30617
6448,22983,4870
6449,22983,17788
6450,22983,18255
6451,22984,3175
6452,5648,10916
6453,22985,21075
6454,22986,3504
6455,22986,5701
6456,22986,9296
6457,22989,19447
6458,22991,19080
6459,3613,11532
6460,22993,3613
6461,22993,11532
6462,22995,1403
6467,23000,11182
6475,11375,19391
6473,4353,22548
6474,19391,4353
6476,8544,10955
6478,8544,8945
6481,8945,10955
6482,6637,1290
6483,6637,11011
6484,6637,12797
6485,920,3124
6486,17388,2482
6487,17388,10123
6488,17388,10129
6489,7636,14804
6490,9771,15282
6491,17761,16610
6492,17761,2278
6493,17761,17298
6494,17761,13351
6495,4425,2920
6496,23011,20418
6498,23016,15212
6499,23018,2400
6500,23019,5289
6504,23026,22362
17004,1961,2010
6512,23047,16392
6513,23047,12040
6514,8801,2137
15489,39172,38306
6517,15604,14457
6518,15604,391
6520,18463,16892
6521,20581,16892
6522,8033,14202
6523,23052,12372
6524,23052,12137
6525,23042,22446
6527,23058,18942
6528,23058,7686
6529,23058,9458
8766,27296,2604
6531,1038,10605
6532,23061,2350
6533,23061,12363
6535,13859,5037
6536,13859,17094
6537,8779,970
6538,23065,11568
6539,23065,17149
6540,23065,21065
6541,23065,16908
6542,23066,14739
6546,17021,17929
6547,17021,18064
6548,17021,22696
6551,23072,16922
6552,23072,22566
6553,23076,12998
6554,4446,23079
6558,247,17281
6559,247,6057
6560,16468,16493
6561,927,50
6562,927,7051
6563,6847,1518
6564,6847,18239
6565,7520,10546
6566,14838,3646
6567,702,10856
6568,2388,8774
6569,74,2788
6571,93,2464
6573,23093,15407
16513,21460,24330
6575,23096,13074
6579,23104,20847
6580,11153,13194
6581,23110,2177
6582,23110,10626
6583,2787,78
6584,253,2198
6586,1655,3294
6587,4307,10429
6588,15279,4307
6589,1605,695
6590,4744,21531
6591,4744,695
6592,1605,4744
6593,1605,21531
6594,1605,11480
6595,1605,1523
6596,1605,22888
6597,23113,6430
6598,23114,9913
6599,23115,1763
16086,13695,10868
15871,31949,32924
6602,21754,17718
6603,21754,18635
15062,17048,14416
15063,38120,35574
15064,35291,29786
6608,18425,15366
6609,18425,15198
6610,18425,15593
6611,23119,8993
6612,23119,14021
17053,21143,2832
13695,37127,36909
13694,16124,28458
6631,3223,2007
6632,3223,528
6633,528,2007
6634,9366,6382
6635,8025,8171
6636,7168,16901
6637,10333,9257
6638,573,17425
6639,17964,4020
6640,23158,7726
6649,23179,2993
6650,23180,11375
6651,23182,4951
6652,23183,5253
6653,23183,5905
6654,23183,11585
6655,23188,22783
6656,23191,3365
17074,4264,2384
6658,23195,6922
6659,23197,15804
6660,23197,20847
6661,23197,23104
6662,23198,15088
6663,23198,11584
6664,23198,14845
6665,23198,17251
6666,23202,2589
6667,23202,8554
6668,23202,13331
6669,23202,18619
6670,23203,21060
6671,23210,16531
6672,23212,7594
14662,38674,14011
6674,23214,3746
6675,23216,172
6676,23216,2058
6677,23216,1411
6678,23216,5743
6679,23216,15781
6680,23232,331
6681,23232,11972
6682,331,11972
6683,23233,6317
6684,23236,22508
6685,23238,11871
6686,23239,14494
6687,23243,98
6688,10260,694
6689,23264,4255
6690,23264,5293
6691,23267,16205
6696,23277,6236
6697,23281,831
6698,23281,7555
6699,23284,20785
14619,38658,7066
6701,23287,22886
6702,23289,19434
6703,23294,16386
6704,23300,440
6705,23301,21826
6706,23301,9952
6707,23302,16191
6708,23304,2223
6716,23311,14704
6717,23312,18335
6718,23315,21941
6720,23315,3723
6721,23316,5533
6722,23324,4855
6723,10059,11279
13263,11279,425
13262,10059,425
6726,23338,19226
6727,23339,1907
6728,23339,16839
14607,639,33594
9006,27702,9432
9005,27701,2729
9004,27695,19996
6733,23351,2970
6734,23351,7114
6735,23361,21576
6736,23362,16374
6737,23362,883
6738,23369,553
6739,23369,1289
6740,23369,2891
17118,18930,7475
16707,23864,26275
6743,23373,22078
6744,23376,12012
6745,23380,12994
6746,23384,6541
6747,23386,16021
14548,21586,16425
6749,23388,16839
6750,23390,21506
6751,23392,23201
6752,23394,23203
6753,23397,18379
6754,23398,20906
6755,23401,11890
6756,23401,4744
6757,23401,21531
6758,23401,7212
6759,23410,14498
6760,23410,20611
6761,23410,18964
6762,23410,7242
6763,23410,22685
6764,23417,12048
6765,23417,13398
6766,23417,12450
6767,23417,10840
17059,18350,8842
17060,2935,7101
6770,23418,8404
6771,23419,1113
6772,23420,23003
6773,23430,16775
6774,23435,23341
6775,23437,16795
10405,15080,19282
6777,23442,14007
6778,23442,17441
6779,23442,18819
14534,38595,15109
14533,38594,1217
6782,23449,16898
6783,23450,12662
6784,23451,21786
6785,23456,10879
6786,23457,23373
6787,23458,23457
6788,23458,23373
6789,23459,21036
6790,23459,14761
6791,23459,19608
6792,23459,18031
6793,23462,10423
6794,23466,22254
6795,23467,17572
6797,20781,3871
15779,39299,17788
15778,39299,12757
15760,39291,9550
15759,39290,5759
15758,35351,32718
15757,9039,9298
6804,23470,16743
6805,23471,15455
6807,23476,23341
6808,23480,2549
6809,23482,10604
6810,23483,18612
6811,23484,21195
6812,23484,20449
6813,23487,10610
6814,23487,1010
6815,23487,20739
6816,23487,578
6817,23487,17492
6818,23488,1786
6819,23488,161
6820,23488,19334
6821,23488,8769
6822,23488,4846
16085,1659,5806
16084,1659,6461
6827,5806,6461
6828,23491,21406
6829,23492,21821
9631,28699,10244
7306,23985,5014
14926,30497,32825
7305,23983,6008
7309,23985,20522
7308,23985,17696
13167,35751,24254
6837,596,6460
6838,23496,11470
6839,23496,11654
6840,23496,2612
6841,23497,5729
6842,23497,3951
6843,23497,4628
6844,23497,5434
6845,23497,9447
6847,23498,2581
6848,23498,12576
6849,23498,14336
6850,23501,20921
6851,23502,23435
6852,23503,12572
6853,23505,5319
13491,65,15335
6855,23508,9155
6856,23508,11702
6857,23508,20860
6858,23514,4764
6859,23518,230
6860,23518,1977
6861,23525,3033
6864,23539,3090
6865,23541,19535
6866,23542,15166
6867,23543,19497
15061,18329,658
6869,23551,7788
6870,23551,12721
6871,23553,19599
6872,23554,6850
6873,23554,2471
6874,23554,6111
6875,23554,417
6876,23556,2280
6877,23556,2611
6878,23556,3113
6879,23556,22197
6880,23556,4155
6881,23556,22839
6882,23559,1930
6883,23564,23017
6884,23571,13317
6885,23571,4492
6886,23571,12291
6887,23571,17670
6888,23571,844
6889,23571,1245
6890,23571,1167
6891,23571,8725
6892,23571,542
6893,23571,2162
6894,23571,11438
6895,23571,7087
6896,23571,12071
6897,23571,21683
7323,23988,6078
7322,23988,4637
6900,23574,710
6901,23575,374
6902,23578,18467
6903,23579,23357
6905,23582,1268
6906,23582,3970
6907,23582,1443
6908,23583,14363
6909,23583,9162
6910,23584,18715
6911,23587,23404
6912,23587,17935
6913,23589,8759
6914,23597,4798
14679,7286,15939
10397,14458,4755
6917,23599,20038
6918,23601,9451
6919,23603,20268
6920,23607,12293
6921,23607,8441
6922,23609,10949
6923,23609,1869
6924,23609,2540
6925,23612,15354
6926,23613,2982
6927,23613,5613
6928,23617,17377
6929,23618,98
6930,23620,1560
6931,23620,19088
6932,23621,22889
6933,23621,18406
6934,23621,21363
6935,23621,19255
6936,23621,22638
6937,23621,15217
6938,23621,19359
6939,23621,17409
6940,23621,12369
6941,23621,8328
6942,23622,21386
6943,23623,22707
6944,23623,22706
6945,23625,23215
6946,23625,17856
6947,23626,7326
6948,23627,1053
6949,23627,10311
6950,23627,12796
6951,23627,20409
6952,23631,19337
6953,23631,16300
11944,32446,11896
6955,23641,1586
15743,17268,33394
15742,19124,33394
15741,19124,3596
15740,19124,2767
6960,23643,17800
6961,23646,9130
6962,23650,17117
6963,23650,22827
6964,23653,1217
6965,23653,15856
6967,23664,23180
6968,23664,5700
6969,23664,4353
6970,23665,1359
6971,23666,1437
6972,23666,10841
6973,23666,10221
6974,23666,3542
6975,23666,583
6976,23666,12296
6977,23666,2370
6978,23669,1576
6979,23669,22579
6980,23669,17192
6981,23670,1687
6982,23670,12028
6983,23672,9391
6984,23672,17319
6985,23674,822
6986,23674,1780
6987,23674,14189
16998,8222,32514
6989,23677,19208
6990,23679,12979
6991,23681,14007
6992,23681,17441
6993,23681,23442
6994,23682,13148
6995,23682,7457
6996,23682,17951
9869,29153,26855
6998,23682,16810
6999,23682,7191
7000,23682,18972
8118,25907,6078
8117,25907,4637
9971,29348,28667
7004,23688,1069
7005,23689,14226
7006,23690,20328
7007,23694,6034
7008,23695,9964
7009,23697,7700
7010,23697,9698
7011,23697,239
7012,23697,18828
7013,23697,18213
7014,23699,18829
7015,23703,5232
7016,23704,23375
7289,23960,23062
7018,23706,876
7019,23706,6271
7020,23706,20684
7021,23706,3359
7022,23706,5171
7023,23706,17081
7024,23706,15836
7025,23706,4921
7026,23706,18670
14814,38827,11598
14813,38824,24249
14812,38824,5024
14811,38824,23858
7031,23715,4640
7032,23715,6660
7033,23716,12756
7034,23716,14300
7035,23717,2166
7036,23717,7004
7037,23720,905
7038,23720,3753
7039,23722,4676
7040,23723,15889
7041,23723,6195
7042,23723,6551
7043,23723,10053
7044,23724,7663
7045,23724,4602
7046,23726,8054
7047,23726,2850
7048,23726,13591
7049,23726,12736
7050,23727,19444
7051,23727,2211
7052,23728,11250
7053,23729,5557
7054,23729,18630
7055,23729,779
7056,23729,6706
7057,23729,5576
7058,23729,10571
7059,23729,8682
7060,23729,7113
7061,23729,20274
7062,23730,1034
7063,23730,6523
7064,23730,19064
7065,23731,1875
7066,23731,7679
7067,23731,13006
7068,23732,4027
7069,23732,5455
7070,23732,10947
7071,23734,21507
7072,23734,19157
7073,23734,1926
11851,32260,16277
7075,23735,23857
